Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,553,657,821,716,855,701,742,1158,1396,1291,2017,2509
  └─ Sales Growth %,-24.36%,18.64%,24.98%,-12.78%,19.47%,-18.06%,5.90%,56.12%,20.48%,-7.49%,56.23%,24.39%
Expenses,523,618,733,650,794,649,673,1084,1275,1157,1689,2126
  └─ Material Cost %,77%,70%,74%,74%,77%,73%,73%,80%,77%,72%,69%,68%
    └─ Raw material cost,457,477,613,578,611,532,534,975,1045,925,1434,1778
    └─ Change in inventory,-33,-18,-3,-47,47,-23,7,-51,28,2,-50,-83
  └─ Manufacturing Cost %,7%,7%,5%,7%,7%,8%,6%,5%,6%,7%,5%,0%
  └─ Employee Cost %,5%,4%,4%,5%,4%,5%,4%,3%,3%,4%,3%,4%
  └─ Other Cost %,6%,13%,6%,5%,6%,7%,7%,6%,6%,7%,7%,13%
Operating Profit,31,38,87,65,61,51,69,74,121,134,327,383
OPM %,6%,6%,11%,9%,7%,7%,9%,6%,9%,10%,16%,15%
Other Income,3,4,6,6,12,16,9,10,9,6,35,61
  └─ Exceptional items,-0,-0,-0,-0,-0,0,-0,0,0,0,3,0
  └─ Other income normal,3,4,6,6,12,16,10,10,9,5,32,61
Interest,32,38,42,44,46,46,46,44,48,51,51,51
Depreciation,13,15,15,16,19,20,19,17,25,25,27,30
Profit before tax,-11,-10,36,11,9,2,13,23,57,64,285,363
Tax %,-34%,-32%,34%,41%,41%,44%,39%,39%,26%,27%,24%,25%
Net Profit,-8,-7,24,6,5,1,8,14,42,47,216,272
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-0,-1,-1,-1,-1,-1,-1,-0,-2,-3,-2,-8
  └─ Exceptional items AT,-0,-0,-0,-0,-0,0,-0,0,0,0,2,0
  └─ Profit excl Excep,-8,-7,24,6,5,1,8,14,42,47,214,272
  └─ Profit for PE,-8,-7,24,5,5,0,7,14,41,44,212,264
  └─ Profit for EPS,-8,-8,23,5,5,0,7,14,41,44,214,264
  └─ Profit Growth %,-251%,9%,425%,-77%,-15%,-91%,1688%,95%,192%,9%,379%,25%
EPS in Rs,-0.30,-0.28,0.88,0.20,0.17,0.02,0.27,0.53,1.54,1.56,7.14,8.81
Dividend Payout %,0%,0%,0%,0%,0%,0%,19%,14%,5%,6%,3%,3%
