Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,41899,25716,27522,32370,41113,36973,22222,43068,76271,66024,58983,63640
  └─ Sales Growth %,,-38.62%,7.03%,17.61%,27.01%,-10.07%,-39.90%,93.81%,77.09%,-13.44%,-10.66%,7.89%
Expenses,42016,24367,25646,30288,40596,39130,20210,40336,70574,61548,57967,58883
  └─ Material Cost %,98%,90%,89%,90%,95%,102%,86%,90%,90%,91%,96%,88%
    └─ Raw material cost,39742,23047,24415,29714,39608,36690,19905,40093,67565,60884,55555,56937
    └─ Change in inventory,1313,208,106,-607,-410,990,-892,-1227,979,-832,856,-648
  └─ Manufacturing Cost %,1%,2%,1%,1%,1%,1%,2%,1%,1%,1%,1%,0%
  └─ Employee Cost %,1%,1%,2%,2%,1%,1%,3%,1%,1%,1%,1%,1%
  └─ Other Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,0%,1%,3%
Operating Profit,-117,1349,1877,2082,517,-2157,2012,2732,5698,4476,1016,4757
OPM %,-0%,5%,7%,6%,1%,-6%,9%,6%,7%,7%,2%,7%
Other Income,25,56,62,52,67,45,127,26,13,47,84,135
  └─ Exceptional items,-6,5,0,0,0,0,0,0,0,0,0,0
  └─ Other income normal,31,51,62,52,67,45,127,26,13,47,84,135
Interest,405,353,274,322,421,415,376,413,331,224,245,120
Depreciation,229,274,279,340,453,468,466,504,573,606,607,610
Profit before tax,-727,778,1386,1473,-290,-2995,1296,1841,4806,3694,249,4162
Tax %,-95%,2%,24%,37%,-29%,-31%,80%,27%,27%,26%,14%,25%
Net Profit,-33,762,1051,927,-205,-2056,257,1352,3532,2745,214,3103
  └─ Exceptional items AT,-6,5,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-27,757,1051,927,-205,-2056,257,1352,3532,2745,214,3103
  └─ Profit for PE,-27,757,1051,927,-205,-2056,257,1352,3532,2745,214,3103
  └─ Profit for EPS,-33,762,1051,927,-205,-2056,257,1352,3532,2745,214,3103
  └─ Profit Growth %,,2911%,39%,-12%,-122%,-901%,113%,426%,161%,-22%,-92%,1349%
EPS in Rs,-2.23,51.14,70.57,62.27,-13.79,-138.10,17.28,90.79,237.16,184.34,14.38,208.36
Dividend Payout %,0%,8%,30%,30%,0%,0%,0%,2%,11%,30%,35%,30%
