Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,41,110,123,155,171,186,198,215,234,273,312,368
  └─ Sales Growth %,,166.03%,12.31%,25.71%,9.93%,9.22%,6.06%,8.70%,9.17%,16.43%,14.21%,18.04%
Expenses,38,99,105,131,147,157,159,167,191,232,271,322
  └─ Material Cost %,68%,63%,59%,61%,65%,61%,54%,44%,49%,51%,51%,51%
    └─ Raw material cost,28,68,72,95,110,116,106,102,133,156,173,197
    └─ Change in inventory,-0,1,1,-1,1,-2,1,-8,-18,-16,-13,-9
  └─ Manufacturing Cost %,13%,10%,10%,10%,8%,10%,10%,13%,11%,9%,11%,0%
  └─ Employee Cost %,6%,8%,8%,8%,8%,9%,11%,14%,16%,17%,18%,16%
  └─ Other Cost %,6%,10%,9%,6%,6%,5%,5%,8%,6%,8%,6%,20%
Operating Profit,3,10,18,24,24,29,38,47,43,41,41,46
OPM %,7%,9%,15%,16%,14%,16%,19%,22%,19%,15%,13%,12%
Other Income,0,1,1,3,8,3,1,4,5,4,8,4
  └─ Exceptional items,0.00,0.00,0.00,-0.01,-0.01,-0.06,0.00,0.00,-0.01,0.00,0.00,0.00
  └─ Other income normal,0.41,1.26,0.83,2.60,7.99,3.14,1.13,3.71,4.66,3.98,8.31,4.08
Interest,0,5,6,4,3,2,2,3,5,9,10,10
Depreciation,0,2,2,2,3,4,9,11,12,12,16,19
Profit before tax,3,5,11,20,26,27,29,37,32,23,23,21
Tax %,33%,33%,25%,25%,20%,17%,15%,7%,6%,22%,13%,16%
Net Profit,2,3,8,15,21,22,25,34,30,18,20,18
  └─ Minority share,0.00,0.00,0.00,0.00,-7.33,-8.04,-7.06,-8.66,-9.09,-5.41,-3.73,-5.83
  └─ Exceptional items AT,0.00,0.00,0.00,-0.01,-0.01,-0.05,0.00,0.00,-0.01,0.00,0.00,0.00
  └─ Profit excl Excep,1.81,3.15,8.46,15.26,20.95,22.10,24.66,34.27,29.85,18.13,20.43,17.97
  └─ Profit for PE,1.81,3.15,8.46,15.26,13.62,14.04,17.60,25.61,20.76,12.72,16.70,12.14
  └─ Profit for EPS,1.81,3.15,8.46,15.25,13.61,14.01,17.60,25.61,20.75,12.72,16.70,12.14
  └─ Profit Growth %,,74.03%,168.57%,80.38%,-10.77%,3.12%,25.34%,45.51%,-18.95%,-38.72%,31.29%,-27.31%
EPS in Rs,2.10,3.66,9.84,14.39,9.88,10.17,12.77,17.68,14.32,8.17,10.60,7.71
Dividend Payout %,0%,0%,4%,3%,5%,2%,4%,3%,3%,6%,5%,6%
