Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2122,3016,3092,2531,2736,3817,4705,4670,4909,4927,4613,5729
  └─ Sales Growth %,8.63%,42.11%,2.53%,-18.13%,8.11%,,23.29%,-0.74%,5.11%,0.36%,-6.38%,24.20%
Expenses,2016,2821,2897,2367,2549,3527,4171,3983,4433,4484,4211,5262
  └─ Material Cost %,81%,82%,78%,78%,79%,77%,73%,68%,71%,72%,72%,74%
    └─ Raw material cost,1695,2491,2499,1898,2156,2961,3544,3099,3591,3517,3290,4249
    └─ Change in inventory,23,-5,-83,85,1,-7,-101,88,-84,33,44,4
  └─ Manufacturing Cost %,7%,6%,9%,8%,7%,9%,7%,9%,11%,10%,10%,0%
  └─ Employee Cost %,2%,2%,2%,3%,3%,3%,3%,3%,2%,3%,3%,3%
  └─ Other Cost %,5%,3%,5%,4%,4%,4%,5%,5%,6%,6%,6%,15%
Operating Profit,106,194,195,165,188,289,535,687,476,443,401,466
OPM %,5%,6%,6%,6%,7%,8%,11%,15%,10%,9%,9%,8%
Other Income,5,9,10,9,10,2,27,54,73,144,82,103
  └─ Exceptional items,1,0,3,4,3,-7,-2,1,-1,2,2,-4
  └─ Other income normal,4,9,7,5,7,9,29,53,74,143,80,107
Interest,21,22,21,15,10,9,6,6,13,18,17,28
Depreciation,30,37,47,61,65,101,103,97,95,121,126,138
Profit before tax,61,145,137,98,123,181,452,638,441,448,341,404
Tax %,18%,22%,19%,14%,16%,20%,25%,26%,25%,23%,27%,25%
Net Profit,50,113,111,84,104,146,338,475,330,346,249,304
  └─ Minority share,0,0,0,0,0,0,0,0,0,-0,0,0
  └─ Exceptional items AT,1,0,2,3,3,-5,-1,1,-1,1,2,-3
  └─ Profit excl Excep,49,113,109,81,101,151,340,474,331,345,248,307
  └─ Profit for PE,49,113,109,81,101,151,340,474,331,345,248,307
  └─ Profit for EPS,50,113,111,84,104,146,338,475,330,346,249,304
  └─ Profit Growth %,-46%,130%,-3%,-26%,25%,,125%,40%,-30%,4%,-28%,24%
EPS in Rs,0.90,2.04,2.01,1.52,1.87,3.18,7.37,10.36,7.20,7.54,5.44,6.63
Dividend Payout %,17%,10%,9%,14%,11%,8%,4%,3%,5%,0%,5%,5%
