Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,7795,7780,7614,7722,8515,8685,9562,10889,11530,12404,12563,13193
  └─ Sales Growth %,10.45%,-0.20%,-2.13%,1.42%,10.27%,1.99%,10.10%,13.88%,5.89%,7.58%,1.28%,5.01%
Expenses,6475,6261,6102,6104,6775,6892,7560,8637,9367,10004,10247,10743
  └─ Material Cost %,33%,34%,35%,35%,36%,35%,37%,38%,41%,38%,38%,52%
    └─ Raw material cost,2634,2740,2660,2775,3068,3138,3764,4137,4762,4715,4844,6906
    └─ Change in inventory,-26,-71,-23,-66,13,-65,-207,-9,-91,49,-57,-82
  └─ Manufacturing Cost %,17%,16%,18%,17%,17%,17%,15%,16%,17%,16%,17%,0%
  └─ Employee Cost %,9%,10%,10%,10%,11%,11%,11%,10%,10%,10%,10%,10%
  └─ Other Cost %,24%,20%,18%,17%,16%,16%,16%,15%,14%,16%,17%,19%
Operating Profit,1320,1518,1512,1617,1740,1792,2002,2252,2162,2400,2316,2450
OPM %,17%,20%,20%,21%,20%,21%,21%,21%,19%,19%,18%,19%
Other Income,154,217,296,291,222,205,325,308,445,482,551,585
  └─ Exceptional items,14,27,-3,-12,-72,-100,1,-83,16,1,9,-15
  └─ Other income normal,140,190,298,303,294,305,325,392,429,481,541,600
Interest,40,48,54,53,60,50,31,39,78,124,164,145
Depreciation,115,133,143,162,177,220,240,253,311,399,446,469
Profit before tax,1319,1554,1611,1693,1725,1728,2056,2269,2219,2359,2258,2420
Tax %,19%,19%,21%,20%,16%,16%,18%,23%,23%,23%,23%,23%
Net Profit,1068,1254,1280,1358,1446,1448,1695,1742,1701,1811,1740,1869
  └─ Profit from Associates,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-3,-3,-3,-3,-4,-3,-2,-3,6,31,27,26
  └─ Exceptional items AT,11,22,-2,-10,-55,-73,0,-64,13,1,7,-12
  └─ Profit excl Excep,1057,1232,1282,1367,1501,1521,1694,1806,1689,1811,1733,1880
  └─ Profit for PE,1054,1230,1279,1364,1497,1518,1693,1803,1695,1842,1760,1907
  └─ Profit for EPS,1066,1251,1277,1354,1442,1445,1693,1739,1707,1843,1768,1895
  └─ Profit Growth %,17%,17%,4%,7%,10%,1%,12%,7%,-6%,9%,-4%,8%
EPS in Rs,6.07,7.11,7.25,7.69,8.17,8.18,9.58,9.84,9.64,10.40,9.97,10.68
Dividend Payout %,33%,32%,31%,81%,34%,37%,50%,53%,54%,53%,80%,77%
