Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,43685,42093,39585,38313,41005,42591,40854,38281,47932,61073,71308,75613
  └─ Sales Growth %,14.58%,-3.64%,-5.96%,-3.21%,7.03%,3.87%,-4.08%,-6.30%,25.21%,27.42%,16.76%,6.04%
Interest,32220,30245,27606,27679,27207,27191,26421,24083,27441,37757,46594,50139
Expenses,13600,19842,21218,24618,26874,26386,17672,16263,21177,18848,20656,20708
  └─ Manufacturing Cost %,0.15%,0.15%,0.17%,0.17%,0.16%,0.17%,0.15%,0.18%,0.17%,0.15%,0.15%,0.15%
  └─ Employee Cost %,11.52%,12.84%,13.77%,12.97%,14.84%,14.56%,15.99%,18.59%,17.65%,15.18%,14.58%,13.83%
  └─ Other Cost %,19.46%,34.14%,39.66%,51.12%,50.54%,47.22%,27.11%,23.71%,26.37%,15.53%,14.24%,13.41%
Financing Profit,-2135,-7994,-9239,-13984,-13076,-10987,-3239,-2065,-686,4469,4057,4766
Financing Margin %,-5%,-19%,-23%,-36%,-32%,-26%,-8%,-5%,-1%,7%,6%,6%
Other Income,4278,3672,6819,5846,4862,6687,6778,8092,7168,6415,9317,9737
  └─ Exceptional items,0,0,0,53,430,47,60,277,134,28,203,-281
  └─ Other income normal,4278,3671,6819,5793,4432,6640,6718,7814,7034,6387,9114,10018
Depreciation,291,290,-7,522,373,392,380,372,427,509,604,731
Profit before tax,1852,-4612,-2412,-8660,-8587,-4692,3160,5655,6056,10375,12771,13773
Tax %,6%,37%,-34%,-30%,-37%,-35%,34%,38%,37%,37%,25%,25%
Net Profit,2015,-6276,-1492,-5982,-5426,-3051,2081,3487,3839,6567,9552,10309
  └─ Profit from Associates,266,59,102,91,0,0,0,0,0,0,0,0
  └─ Minority share,-2,72,21,20,-0,0,2,5,-1,-2,-4,-3
  └─ Exceptional items AT,0,0,0,53,430,47,60,277,134,28,203,-281
  └─ Profit excl Excep,2015,-6276,-1492,-6035,-5856,-3098,2020,3210,3705,6538,9349,10590
  └─ Profit for PE,2013,-6205,-1470,-6014,-5857,-3098,2023,3215,3704,6536,9345,10587
  └─ Profit for EPS,2013,-6204,-1470,-5961,-5427,-3051,2083,3493,3838,6564,9548,10306
  └─ Profit Growth %,-33%,-408%,76%,-309%,3%,47%,165%,59%,15%,76%,43%,13%
EPS in Rs,30.27,-75.98,-13.94,-34.20,-19.67,-9.31,6.36,8.51,9.35,14.42,20.97,22.64
Dividend Payout %,17%,0%,0%,0%,0%,0%,0%,24%,21%,19%,19%,21%
