Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,13.90,10.06,8.46,7.48,7.93,10.71,8.10,8.39,13.31,27.40,20.05,30.53
  └─ Sales Growth %,7%,-28%,-16%,-12%,6%,35%,-24%,4%,59%,106%,-27%,52%
Expenses,7.41,6.43,6.03,6.17,5.38,9.05,7.95,9.22,12.31,21.86,18.52,19.61
  └─ Material Cost %,0.07%,0.10%,0.00%,0.00%,0.13%,27.54%,20.12%,-0.83%,0.08%,0.00%,0.30%,15.43%
    └─ Raw material cost,0.00,0.00,0.00,0.00,0.00,2.96,1.66,0.00,0.00,0.00,0.00,15.71
    └─ Change in inventory,0.01,0.01,0.00,0.00,0.01,-0.01,-0.03,-0.07,0.01,0.00,0.06,-11.00
  └─ Manufacturing Cost %,12.88%,13.42%,7.21%,5.61%,4.67%,3.36%,4.94%,31.11%,27.57%,13.94%,16.26%,0.00%
  └─ Employee Cost %,10.14%,13.52%,17.73%,17.91%,16.90%,16.34%,23.21%,26.58%,22.92%,14.05%,21.90%,15.23%
  └─ Other Cost %,30.22%,36.88%,46.34%,58.96%,46.15%,37.25%,49.88%,53.04%,41.92%,51.79%,53.92%,33.57%
Operating Profit,6.49,3.63,2.43,1.31,2.55,1.66,0.15,-0.83,1.00,5.54,1.53,10.92
OPM %,46.69%,36.08%,28.72%,17.51%,32.16%,15.50%,1.85%,-9.89%,7.51%,20.22%,7.63%,35.77%
Other Income,7.01,2.74,1.40,4.13,0.21,-24.62,1.07,0.60,-1.08,0.31,2.79,9.49
  └─ Exceptional items,0.19,0.00,0.00,3.88,0.00,-25.22,0.00,0.00,-2.10,0.00,0.00,0.00
  └─ Other income normal,6.82,2.74,1.40,0.25,0.21,0.60,1.07,0.60,1.02,0.31,2.79,9.49
Interest,5.30,2.50,0.70,0.70,0.65,0.45,1.24,0.81,2.58,2.63,3.53,0.54
Depreciation,5.19,3.60,2.33,4.49,4.66,4.21,4.13,3.36,3.07,7.53,5.20,6.39
Profit before tax,3.01,0.27,0.80,0.25,-2.55,-27.62,-4.15,-4.40,-5.73,-4.31,-4.41,13.48
Tax %,0.00%,-11.11%,47.50%,36.00%,-9.02%,-0.62%,0.96%,-7.05%,8.20%,-9.98%,-14.74%,26.71%
Net Profit,3.01,0.30,0.42,0.16,-2.33,-27.46,-4.19,-4.09,-6.20,-3.88,-3.76,9.89
  └─ Exceptional items AT,0,0,0,4,0,-25,0,0,-2,0,0,0
  └─ Profit excl Excep,3,0,0,-4,-2,-2,-4,-4,-4,-4,-4,10
  └─ Profit for PE,3,0,0,-4,-2,-2,-4,-4,-4,-4,-4,10
  └─ Profit for EPS,3,0,0,0,-2,-27,-4,-4,-6,-4,-4,10
  └─ Profit Growth %,-35%,-89%,40%,-943%,34%,4%,-87%,2%,-0%,5%,3%,363%
EPS in Rs,0.49,0.05,0.07,0.03,-0.38,-3.05,-0.47,-0.32,-0.48,-0.30,-0.29,0.77
Dividend Payout %,12.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
