Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,5311,6108,5265,6266,8491,7798,7634,9085,11369,9155,9534,10946
  └─ Sales Growth %,-1.39%,15.01%,-13.81%,19.02%,35.51%,-8.16%,-2.10%,19.00%,25.14%,-19.47%,4.14%,14.81%
Expenses,4719,5451,4775,5701,7742,7477,7063,7764,9781,8641,8898,10155
  └─ Material Cost %,62%,62%,60%,63%,67%,67%,64%,59%,61%,64%,64%,68%
    └─ Raw material cost,3257,3834,3199,4074,6332,5028,4550,5510,6993,5627,6157,7616
    └─ Change in inventory,21,-35,-60,-108,-646,216,324,-173,-50,188,-62,-155
  └─ Manufacturing Cost %,14%,16%,18%,17%,16%,17%,17%,18%,17%,20%,19%,8%
  └─ Employee Cost %,7%,8%,10%,8%,6%,9%,9%,7%,6%,9%,9%,7%
  └─ Other Cost %,6%,3%,4%,3%,2%,3%,2%,2%,2%,2%,2%,9%
Operating Profit,592,657,489,565,749,321,571,1321,1588,514,636,790
OPM %,11%,11%,9%,9%,9%,4%,7%,15%,14%,6%,7%,7%
Other Income,101,65,61,99,107,105,184,183,152,385,323,287
  └─ Exceptional items,-0,-0,-0,-0,-0,-4,43,3,1,-0,-3,0
  └─ Other income normal,101,65,61,99,108,109,140,180,150,385,326,287
Interest,18,31,65,51,61,115,43,10,15,11,10,14
Depreciation,101,97,104,119,126,171,177,179,182,183,192,202
Profit before tax,575,594,382,493,669,141,535,1315,1543,704,756,861
Tax %,30%,31%,-11%,4%,26%,22%,16%,32%,18%,20%,22%,22%
Net Profit,409,416,424,474,493,110,450,899,1266,564,591,673
  └─ Profit from Associates,9,8,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,-0,0,0,-0,0,-0,-0
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-3,32,2,1,-0,-2,0
  └─ Profit excl Excep,410,416,424,474,493,113,418,896,1265,564,594,673
  └─ Profit for PE,410,416,424,474,493,113,418,897,1265,564,593,673
  └─ Profit for EPS,409,416,424,474,493,110,450,899,1266,564,591,673
  └─ Profit Growth %,16%,2%,2%,12%,4%,-77%,270%,115%,41%,-55%,5%,13%
EPS in Rs,10.28,10.44,10.65,11.89,12.38,2.75,11.30,22.55,31.77,14.16,14.83,16.88
Dividend Payout %,21%,21%,21%,18%,18%,44%,19%,11%,31%,28%,34%,30%
