Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,482,730,708,845,1156,909,995,1181,1605,1664,1807,1855
  └─ Sales Growth %,-5.40%,51.51%,-2.91%,19.26%,36.88%,-21.41%,9.46%,18.74%,35.91%,3.67%,8.56%,2.64%
Expenses,417,680,658,748,922,790,838,971,1337,1366,1514,1536
  └─ Material Cost %,50.58%,41.96%,47.87%,47.24%,44.97%,43.23%,42.71%,23.82%,21.56%,20.88%,24.17%,25.01%
    └─ Raw material cost,222,327,343,378,504,400,403,306,374,355,442,434
    └─ Change in inventory,21,-21,-4,21,16,-7,22,-24,-28,-7,-5,29
  └─ Manufacturing Cost %,6.53%,6.64%,6.10%,5.55%,7.24%,8.44%,9.29%,25.40%,41.15%,38.10%,36.94%,0.00%
  └─ Employee Cost %,17.78%,28.22%,23.44%,20.91%,13.92%,20.08%,19.40%,17.39%,10.78%,12.20%,12.70%,15.89%
  └─ Other Cost %,11.67%,16.42%,15.48%,14.86%,13.61%,15.18%,12.86%,15.60%,9.81%,10.90%,9.99%,41.93%
Operating Profit,65,49,50,97,234,119,157,210,268,298,293,318
OPM %,13%,7%,7%,11%,20%,13%,16%,18%,17%,18%,16%,17%
Other Income,2,10,9,17,21,16,32,10,68,524,47,58
  └─ Exceptional items,-0,-1,0,2,0,-0,0,0,41,492,1,-0
  └─ Other income normal,2,11,9,14,21,16,32,10,27,33,46,58
Interest,29,27,27,22,13,21,22,20,24,31,39,48
Depreciation,7,27,22,22,19,37,37,37,28,30,33,41
Profit before tax,31,5,10,69,223,77,129,163,284,762,267,288
Tax %,40%,174%,118%,48%,29%,30%,24%,28%,23%,10%,53%,31%
Net Profit,19,-4,-2,36,157,54,99,118,220,684,127,200
  └─ Minority share,-0,5,9,4,-32,2,-15,-21,-31,-209,5,-42
  └─ Exceptional items AT,-0,1,-0,1,0,-0,0,0,-0,1,1,-0
  └─ Profit excl Excep,19,-5,-2,35,157,54,99,118,220,683,126,200
  └─ Profit for PE,18,0,7,39,126,56,84,97,190,475,131,158
  └─ Profit for EPS,18,1,7,40,126,56,84,97,189,475,132,158
  └─ Profit Growth %,-39%,-98%,1771%,448%,223%,-55%,49%,16%,95%,150%,-72%,20%
EPS in Rs,1.89,0.10,0.73,4.10,12.87,5.75,8.62,9.96,19.36,48.62,13.52,16.19
Dividend Payout %,11%,193%,28%,10%,6%,13%,12%,10%,10%,8%,15%,12%
