Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,17540,20652,25697,29954,35059,37744,39640,41622,45603,45843,45792,46733
  └─ Sales Growth %,12.76%,17.74%,24.43%,16.56%,17.04%,7.66%,5.02%,5.00%,9.57%,0.53%,-0.11%,2.05%
Expenses,2613,2468,3247,3993,8140,4858,4734,5796,6028,6599,6955,11661
  └─ Manufacturing Cost %,3.94%,3.34%,3.51%,3.34%,3.51%,3.26%,3.18%,3.36%,3.13%,3.51%,3.93%,0.00%
  └─ Employee Cost %,9.73%,7.28%,7.44%,7.18%,6.56%,6.49%,6.56%,6.34%,6.07%,5.88%,6.24%,5.71%
  └─ Other Cost %,1.23%,1.33%,1.68%,2.81%,13.15%,3.12%,2.21%,4.23%,4.02%,5.00%,5.01%,19.24%
Operating Profit,14927,18184,22450,25961,26920,32886,34906,35826,39576,39244,38837,35072
OPM %,85%,88%,87%,87%,77%,87%,88%,86%,87%,86%,85%,75%
Other Income,731,656,933,4065,1505,2820,769,4692,1093,1138,2061,952
  └─ Exceptional items,-41,-6,-4,3274,-26,1666,-1081,3308,61,-20,244,0
  └─ Other income normal,772,661,937,791,1531,1154,1850,1384,1032,1158,1817,952
Interest,4081,5086,6204,7324,8737,9509,8135,8036,9634,8773,8700,8448
Depreciation,5173,6182,7722,9231,10541,11607,12039,12872,13333,13095,12904,13030
Profit before tax,6404,7572,9457,13471,9147,14590,15501,19610,17702,18514,19294,14547
Tax %,21%,21%,21%,39%,-10%,24%,22%,14%,13%,16%,20%,-10%
Net Profit,5046,5959,7451,8204,10034,11059,12036,16824,15420,15573,15521,15928
  └─ Exceptional items AT,-32,-4,-2,3278,-728,1276,-836,2742,93,80,237,0
  └─ Profit excl Excep,5078,5963,7453,4926,10761,9783,12872,14082,15326,15494,15284,15928
  └─ Profit for PE,5078,5963,7453,4926,10761,9783,12872,14082,15326,15494,15284,15928
  └─ Profit for EPS,5046,5959,7451,8204,10034,11059,12036,16824,15420,15573,15521,15928
  └─ Profit Growth %,11%,17%,25%,-34%,118%,-9%,32%,9%,9%,1%,-1%,4%
EPS in Rs,5.43,6.41,8.01,8.82,10.79,11.89,12.94,18.09,16.58,16.74,16.69,17.13
Dividend Payout %,21%,20%,31%,33%,43%,47%,52%,61%,67%,67%,54%,79%
