Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2553,2872,2131,3227,4738,3839,4423,4727,4743,4465,4065,4949
  └─ Sales Growth %,26.42%,12.51%,-25.80%,51.42%,46.80%,-18.97%,15.21%,6.88%,0.34%,-5.87%,-8.97%,21.77%
Expenses,2272,2600,1944,2944,4320,3346,3873,4077,4125,3884,3616,4188
  └─ Material Cost %,15%,20%,30%,43%,50%,34%,55%,45%,52%,47%,56%,65%
    └─ Raw material cost,453,632,601,1351,2364,1403,2423,2217,2545,2191,2350,3660
    └─ Change in inventory,-82,-44,39,40,-8,-94,8,-81,-102,-103,-82,-458
  └─ Manufacturing Cost %,55%,52%,47%,39%,34%,43%,23%,30%,23%,26%,18%,0%
  └─ Employee Cost %,8%,6%,7%,5%,4%,6%,6%,7%,7%,8%,9%,9%
  └─ Other Cost %,11%,13%,7%,4%,3%,4%,4%,5%,5%,6%,6%,11%
Operating Profit,281,273,187,283,418,493,550,650,619,582,449,762
OPM %,11%,10%,9%,9%,9%,13%,12%,14%,13%,13%,11%,15%
Other Income,110,-29,21,24,40,22,31,37,47,102,58,66
  └─ Exceptional items,-48,-105,3,-2,-3,0,-4,-6,0,0,0,0
  └─ Other income normal,157,76,18,26,43,22,35,43,47,102,58,66
Interest,44,62,62,64,92,115,175,166,152,147,185,242
Depreciation,34,26,22,23,27,42,69,78,83,82,106,157
Profit before tax,312,156,124,220,339,358,337,442,431,454,217,428
Tax %,0%,0%,0%,22%,32%,34%,27%,26%,26%,26%,20%,23%
Net Profit,324,156,124,172,232,237,246,326,318,338,173,329
  └─ Profit from Associates,12,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,-1,-1,-4,-12,-10,-7,-13,-17,-8,4,-18
  └─ Exceptional items AT,-44,-87,2,-1,-2,0,-3,-5,0,0,0,0
  └─ Profit excl Excep,368,243,121,173,234,237,249,331,318,338,173,329
  └─ Profit for PE,368,242,121,169,222,227,242,318,301,330,177,312
  └─ Profit for EPS,324,156,123,168,220,227,239,313,301,330,177,312
  └─ Profit Growth %,64%,-34%,-50%,40%,31%,3%,6%,31%,-5%,10%,-46%,76%
EPS in Rs,2.61,1.26,0.99,1.35,1.73,1.77,1.86,2.27,2.18,2.29,1.23,2.04
Dividend Payout %,0%,0%,0%,4%,6%,0%,8%,8%,9%,9%,8%,10%
