Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,3383,3270,3536,4228,5584,7567,7267,6986,7082,7831,10345,13150
  └─ Sales Growth %,13.63%,-3.36%,8.14%,19.58%,32.05%,35.52%,-3.97%,-3.86%,1.37%,10.57%,32.10%,27.12%
Interest,1775,1908,1986,2295,3071,4848,4765,4533,4507,4961,6747,8931
Expenses,477,319,468,526,652,544,277,111,279,134,-46,1162
  └─ Manufacturing Cost %,0.30%,0.38%,0.31%,0.48%,0.79%,0.48%,0.23%,0.26%,0.25%,0.25%,0.23%,0.00%
  └─ Employee Cost %,4.80%,4.30%,3.52%,4.17%,4.01%,3.16%,2.84%,3.12%,2.64%,2.97%,2.22%,2.04%
  └─ Other Cost %,9.00%,5.07%,9.39%,7.78%,6.88%,3.55%,0.75%,-1.78%,1.05%,-1.50%,-2.90%,6.80%
Financing Profit,1131,1044,1082,1408,1861,2176,2225,2342,2296,2736,3644,3057
Financing Margin %,33%,32%,31%,33%,33%,29%,31%,34%,32%,35%,35%,23%
Other Income,44,37,98,6,7,4,11,11,4,117,4,177
  └─ Exceptional items,0,5,49,0,-0,0,0,0,0,8,1,0
  └─ Other income normal,44,32,49,6,7,4,11,11,4,110,3,177
Depreciation,5,5,5,5,5,6,7,8,11,10,11,13
Profit before tax,1170,1076,1175,1408,1863,2174,2229,2346,2289,2843,3637,3221
Tax %,34%,27%,28%,28%,37%,21%,29%,27%,26%,26%,26%,-25%
Net Profit,768,783,842,1010,1180,1708,1578,1716,1701,2117,2709,4034
  └─ Exceptional items AT,0,3,33,0,-0,0,0,0,0,6,0,0
  └─ Profit excl Excep,768,780,809,1010,1180,1708,1578,1716,1701,2111,2709,4034
  └─ Profit for PE,768,780,809,1010,1180,1708,1578,1716,1701,2111,2709,4034
  └─ Profit for EPS,768,783,842,1010,1180,1708,1578,1716,1701,2117,2709,4034
  └─ Profit Growth %,5%,1%,4%,25%,17%,45%,-8%,9%,-1%,24%,28%,49%
EPS in Rs,383.80,3.91,4.21,5.04,5.89,8.53,7.89,8.57,8.50,10.57,13.53,20.15
Dividend Payout %,13%,13%,13%,11%,14%,36%,28%,41%,45%,39%,31%,30%
