Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,9177,10359,10903,13502,15536,16561,17422,19255,30492,34973,43941,48133
  └─ Sales Growth %,8.27%,12.88%,5.25%,23.84%,15.06%,6.60%,5.20%,10.52%,58.35%,14.70%,25.64%,9.54%
Interest,4706,5088,5219,6409,7564,8313,9089,9773,12987,14868,18529,21521
Expenses,2781,3447,3712,3288,4171,4683,4932,5816,8706,9877,12279,12673
  └─ Manufacturing Cost %,0.23%,0.21%,0.59%,0.97%,0.83%,0.81%,0.88%,0.88%,1.50%,1.65%,1.71%,0.00%
  └─ Employee Cost %,5.49%,6.02%,5.35%,5.52%,5.69%,6.11%,5.21%,5.18%,8.65%,9.20%,8.31%,8.58%
  └─ Other Cost %,24.57%,27.04%,28.11%,17.86%,20.33%,21.35%,22.22%,24.14%,18.40%,17.39%,17.92%,17.75%
Financing Profit,1691,1824,1972,3805,3801,3565,3402,3666,8799,10228,13132,13939
Financing Margin %,18%,18%,18%,28%,24%,22%,20%,19%,29%,29%,30%,29%
Other Income,2,3,1,127,20,14,14,18,16,225,157,59
  └─ Exceptional items,-0,-0,-0,123,-1,1,-1,-1,-1,403,1827,-1
  └─ Other income normal,3,3,2,4,21,13,14,19,17,-177,-1670,60
Depreciation,43,38,35,37,43,141,137,135,601,569,645,699
Profit before tax,1650,1789,1938,3896,3778,3439,3278,3549,8214,9884,12644,13300
Tax %,38%,34%,35%,35%,32%,27%,24%,24%,27%,25%,24%,25%
Net Profit,1028,1184,1266,2549,2576,2512,2499,2721,6020,7399,9576,10024
  └─ Profit from Associates,0,0,0,3,12,10,12,13,9,8,12,20
  └─ Minority share,0,0,0,0,0,0,0,0,-9,-33,-22,0
  └─ Exceptional items AT,-0,-0,-0,81,-0,1,-0,-1,-1,333,1348,-1
  └─ Profit excl Excep,1029,1184,1266,2468,2576,2511,2499,2722,6021,7066,8228,10025
  └─ Profit for PE,1029,1184,1266,2468,2576,2511,2499,2722,6012,7035,8209,10025
  └─ Profit for EPS,1028,1184,1266,2549,2576,2512,2499,2721,6011,7366,9554,10024
  └─ Profit Growth %,-24%,15%,7%,95%,4%,-3%,-0%,9%,121%,17%,17%,22%
EPS in Rs,8.13,9.35,10.00,20.14,20.36,19.86,17.71,20.12,32.11,39.20,50.81,53.28
Dividend Payout %,22%,19%,7%,10%,11%,5%,18%,20%,22%,23%,19%,20%
