Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,409,413,432,497,600,618,605,768,981,1068,1134,1190
  └─ Sales Growth %,7.63%,1.00%,4.51%,15.22%,20.70%,2.96%,-2.02%,26.90%,27.71%,8.88%,6.12%,4.99%
Expenses,333,335,346,400,494,521,505,655,825,877,944,997
  └─ Material Cost %,51.23%,49.31%,49.17%,50.92%,53.33%,50.74%,51.94%,56.16%,56.66%,52.11%,51.26%,48.77%
    └─ Raw material cost,214,198,218,254,321,332,307,453,555,563,589,589
    └─ Change in inventory,-4,6,-6,-1,-1,-18,7,-21,1,-7,-8,-8
  └─ Manufacturing Cost %,8.75%,9.50%,10.09%,10.02%,10.21%,13.70%,13.03%,11.75%,11.70%,12.91%,14.35%,0.00%
  └─ Employee Cost %,11.73%,13.04%,11.47%,11.64%,11.34%,12.03%,11.58%,10.63%,9.59%,9.98%,10.17%,10.00%
  └─ Other Cost %,9.73%,9.38%,9.43%,7.77%,7.48%,7.78%,6.81%,6.67%,6.15%,7.11%,7.52%,24.98%
Operating Profit,76,78,86,98,106,97,101,114,156,191,189,193
OPM %,19%,19%,20%,20%,18%,16%,17%,15%,16%,18%,17%,16%
Other Income,1,2,4,10,5,20,15,16,18,31,46,50
  └─ Exceptional items,-0.40,-2.05,-0.07,0.03,-6.03,8.54,3.67,2.37,-0.71,0.87,5.12,-0.00
  └─ Other income normal,1.17,4.09,3.69,10.44,11.41,11.87,11.07,13.70,19.00,30.12,41.23,49.58
Interest,14,10,3,3,2,3,3,3,3,5,4,3
Depreciation,16,14,14,15,15,19,18,20,20,21,22,24
Profit before tax,46,56,73,91,94,95,94,107,152,196,210,216
Tax %,28%,24%,26%,30%,32%,21%,27%,26%,26%,25%,25%,24%
Net Profit,33,42,54,64,64,76,69,79,113,146,157,164
  └─ Exceptional items AT,-0,-2,-0,0,-4,6,3,2,-1,1,4,0
  └─ Profit excl Excep,34,44,54,64,68,69,66,77,113,146,153,164
  └─ Profit for PE,34,44,54,64,68,69,66,77,113,146,153,164
  └─ Profit for EPS,33,42,54,64,64,76,69,79,113,146,157,164
  └─ Profit Growth %,12%,30%,24%,18%,7%,2%,-5%,16%,47%,28%,5%,7%
EPS in Rs,0.74,0.93,1.20,1.41,1.41,1.67,1.52,1.74,2.49,3.23,3.47,3.62
Dividend Payout %,15%,15%,17%,21%,21%,15%,16%,19%,16%,8%,14%,0%
