Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3254,1591,1702,1720,1772,1532,1526,2051,2312,2328,2505,2717
  └─ Sales Growth %,4.29%,-51.10%,6.99%,1.05%,2.99%,-13.56%,-0.39%,34.43%,12.71%,0.71%,7.59%,8.48%
Expenses,3031,1386,1492,1502,1539,1342,1385,1882,2109,2023,2192,2366
  └─ Material Cost %,77%,36%,63%,63%,63%,60%,65%,70%,70%,46%,42%,65%
    └─ Raw material cost,2496,571,1081,1065,1109,928,986,1440,1637,1062,1047,1769
    └─ Change in inventory,3,-1,-0,12,3,-5,0,-5,-14,3,-2,3
  └─ Manufacturing Cost %,3%,30%,4%,4%,4%,4%,4%,4%,4%,25%,28%,0%
  └─ Employee Cost %,7%,13%,12%,12%,12%,14%,14%,11%,11%,10%,10%,10%
  └─ Other Cost %,6%,9%,9%,9%,8%,9%,7%,6%,6%,6%,7%,12%
Operating Profit,223,205,211,219,233,189,141,169,202,305,313,351
OPM %,7%,13%,12%,13%,13%,12%,9%,8%,9%,13%,12%,13%
Other Income,64,63,56,51,51,51,49,37,37,51,50,46
  └─ Exceptional items,-0.08,0.14,0.03,0.05,2.51,0.21,0.61,3.44,1.31,0.28,1.84,0.00
  └─ Other income normal,64.57,62.87,55.59,50.50,48.26,50.36,48.61,33.54,35.30,50.70,48.14,46.35
Interest,23,5,5,4,7,15,12,14,18,22,27,33
Depreciation,46,24,26,27,30,52,55,57,57,59,60,76
Profit before tax,218,240,236,238,247,173,123,136,164,274,276,288
Tax %,30%,32%,34%,31%,35%,32%,33%,35%,35%,27%,29%,30%
Net Profit,152,164,155,165,197,155,115,134,168,236,259,270
  └─ Profit from Associates,0,0,0,0,36,37,33,45,61,36,64,68
  └─ Minority share,0,0,0,0,2,6,5,4,4,4,7,6
  └─ Exceptional items AT,-0,0,0,0,2,0,0,2,1,0,1,0
  └─ Profit excl Excep,152,164,155,165,195,155,115,132,167,235,258,270
  └─ Profit for PE,152,164,155,165,198,161,120,135,171,240,265,277
  └─ Profit for EPS,152,164,155,165,199,161,120,138,172,240,266,277
  └─ Profit Growth %,-3%,8%,-6%,7%,20%,-18%,-26%,13%,26%,40%,10%,4%
EPS in Rs,8.89,9.58,9.05,9.66,11.65,9.43,7.04,8.05,10.05,14.02,15.55,16.18
Dividend Payout %,34%,35%,52%,69%,63%,80%,85%,81%,75%,61%,55%,26%
