Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,23931,12607,11825,16450,29439,26304,30000,11795,3527,3,1,1
  └─ Sales Growth %,-14.96%,-47.32%,-6.20%,39.11%,78.96%,-10.65%,14.05%,-60.68%,-70.09%,-99.90%,-65.28%,20.51%
Expenses,23931,12668,11937,16428,29256,26436,30045,11338,3634,165,139,185
  └─ Material Cost %,94%,92%,93%,93%,95%,96%,95%,90%,96%,24%,0%,26%
    └─ Raw material cost,22649.04,11693.88,13022.34,14602.76,26606.30,25237.97,28423.68,10651.57,3379.91,0.23,0.00,0.01
    └─ Change in inventory,-34.10,-97.75,-1967.93,652.60,1452.79,44.09,161.82,11.75,23.38,0.57,0.00,0.35
  └─ Manufacturing Cost %,3%,2%,1%,1%,1%,1%,1%,1%,3%,278%,926%,0%
  └─ Employee Cost %,1%,2%,2%,2%,1%,1%,0%,1%,3%,3961%,9509%,5545%
  └─ Other Cost %,2%,5%,4%,5%,3%,3%,4%,3%,1%,636%,1485%,7555%
Operating Profit,0,-62,-112,23,183,-132,-45,457,-107,-162,-138,-184
OPM %,0%,-0%,-1%,0%,1%,-0%,-0%,4%,-3%,-4800%,-11820%,-13025%
Other Income,168,5,136,49,36,-8,-859,-126,2000,368,263,828
  └─ Exceptional items,23,65,91,-8,-10,-44,-877,-155,1417,45,-14,474
  └─ Other income normal,145,-61,45,57,46,36,18,29,583,323,277,354
Interest,40,31,23,18,68,144,203,225,122,1,6,1
Depreciation,24,6,7,5,6,6,6,5,5,4,5,5
Profit before tax,105,-94,-6,48,146,-291,-1112,101,1766,200,114,639
Tax %,26%,3%,435%,21%,25%,0%,-29%,355%,12%,4%,24%,39%
Net Profit,-42,-97,-30,38,109,-292,-789,-258,1562,192,87,387
  └─ Profit from Associates,-120,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,20,65,63,-6,-7,-44,-876,396,1252,41,-11,287
  └─ Profit excl Excep,-62,-162,-93,44,116,-248,87,-655,311,151,98,100
  └─ Profit for PE,-62,-162,-93,44,116,-248,87,-655,311,151,98,100
  └─ Profit for EPS,-42,-97,-30,38,109,-292,-789,-258,1562,192,87,387
  └─ Profit Growth %,-43%,-161%,43%,147%,166%,-314%,135%,-855%,147%,-51%,-36%,2%
EPS in Rs,-0.28,-0.64,-0.20,0.25,0.72,-1.94,-5.26,-1.72,10.42,1.28,0.58,2.58
Dividend Payout %,-59%,-31%,-101%,80%,41%,0%,0%,0%,0%,0%,0%,0%
