Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,746,692,735,847,865,1015,1191,1633,2116,1779,1235,1584
  └─ Sales Growth %,17.25%,-7.22%,6.22%,15.24%,2.22%,17.26%,17.39%,37.10%,29.52%,-15.92%,-30.60%,28.35%
Expenses,701,636,679,798,852,946,1078,1495,1922,1762,1297,1482
  └─ Material Cost %,66%,63%,56%,62%,71%,70%,70%,74%,76%,72%,68%,68%
    └─ Raw material cost,524,431,438,510,634,649,862,1314,1641,1238,767,1105
    └─ Change in inventory,-30,7,-30,13,-23,63,-27,-101,-41,49,77,-28
  └─ Manufacturing Cost %,9%,7%,13%,11%,7%,6%,6%,5%,4%,11%,11%,0%
  └─ Employee Cost %,7%,8%,8%,8%,9%,9%,8%,6%,6%,8%,12%,10%
  └─ Other Cost %,12%,14%,15%,13%,12%,8%,6%,6%,5%,8%,14%,15%
Operating Profit,44,56,56,49,14,69,113,138,193,17,-62,103
OPM %,6%,8%,8%,6%,2%,7%,10%,8%,9%,1%,-5%,6%
Other Income,26,18,41,20,27,8,15,13,10,10,37,-15
  └─ Exceptional items,-0.15,-0.13,24.33,-1.18,0.07,-0.28,-0.54,-0.04,-0.89,-0.06,28.64,-17.45
  └─ Other income normal,25.92,18.43,16.28,21.18,27.09,8.45,15.23,13.42,11.37,9.64,8.37,2.81
Interest,35,37,38,33,34,29,28,27,47,76,65,46
Depreciation,25,27,28,20,20,24,25,25,28,27,29,32
Profit before tax,10,11,31,15,-13,24,75,100,128,-76,-119,10
Tax %,27%,18%,-4%,25%,-48%,30%,32%,26%,26%,-23%,-23%,52%
Net Profit,8,10,33,12,-7,17,51,73,95,-59,-92,5
  └─ Profit from Associates,1,1,1,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-0,-0,16,-1,0,-0,-0,-0,-1,-0,29,-12
  └─ Profit excl Excep,8,10,16,12,-7,17,51,73,96,-59,-121,17
  └─ Profit for PE,8,10,16,12,-7,17,51,73,96,-59,-121,17
  └─ Profit for EPS,8,10,33,12,-7,17,51,73,95,-59,-92,5
  └─ Profit Growth %,150%,16%,64%,-24%,-157%,341%,203%,43%,30%,-162%,-105%,114%
EPS in Rs,0.46,0.54,1.80,0.64,-0.36,0.75,2.24,3.19,4.11,-2.55,-3.94,0.20
Dividend Payout %,19%,16%,6%,17%,0%,12%,15%,15%,15%,0%,0%,0%
