Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,259,275,318,307,345,354,370,469,509,463,533,505
  └─ Sales Growth %,6.51%,6.49%,15.60%,-3.64%,12.53%,2.44%,4.79%,26.61%,8.42%,-8.87%,15.01%,-5.16%
Expenses,256,262,292,286,318,324,330,405,434,397,482,474
  └─ Material Cost %,75%,70%,69%,71%,72%,72%,72%,69%,69%,68%,72%,69%
    └─ Raw material cost,193,193,217,217,249,262,262,328,347,317,386,350
    └─ Change in inventory,2,0,2,2,1,-6,3,-2,3,-2,-4,1
  └─ Manufacturing Cost %,11%,12%,11%,10%,10%,10%,8%,8%,9%,9%,9%,0%
  └─ Employee Cost %,8%,8%,8%,8%,7%,7%,8%,7%,5%,6%,6%,7%
  └─ Other Cost %,4%,5%,4%,4%,3%,2%,2%,2%,2%,2%,3%,17%
Operating Profit,3,14,26,21,27,30,40,64,74,66,51,32
OPM %,1%,5%,8%,7%,8%,8%,11%,14%,15%,14%,10%,6%
Other Income,5,2,4,27,8,1,2,2,4,10,18,18
  └─ Exceptional items,-0.01,-1.67,0.01,21.91,0.74,-0.27,0.00,-0.29,0.80,-2.01,-0.55,0.00
  └─ Other income normal,5.48,3.29,3.93,4.95,7.54,1.54,2.11,1.84,3.06,12.18,18.84,18.21
Interest,13,22,25,21,20,19,17,13,8,5,6,8
Depreciation,14,18,17,16,13,12,12,12,12,11,11,12
Profit before tax,-19,-25,-12,11,2,0,13,41,59,60,52,30
Tax %,-26%,41%,1%,0%,2%,2%,38%,-11%,23%,27%,27%,36%
Net Profit,-14,-35,-12,10,2,0,8,45,45,44,38,20
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.32
  └─ Exceptional items AT,-0.01,-0.99,0.01,19.64,0.61,-0.10,0.00,-0.29,0.61,-1.46,-0.39,0.00
  └─ Profit excl Excep,-13.87,-34.13,-12.31,-9.14,1.71,0.50,8.35,45.22,44.75,45.34,38.39,19.55
  └─ Profit for PE,-13.87,-34.13,-12.31,-9.14,1.71,0.50,8.35,45.22,44.75,45.34,38.39,19.23
  └─ Profit for EPS,-13.88,-35.12,-12.30,10.50,2.32,0.40,8.35,44.93,45.36,43.88,38.00,19.23
  └─ Profit Growth %,-34.01%,-146.07%,63.93%,25.75%,118.71%,-70.76%,1570.00%,441.56%,-1.04%,1.32%,-15.33%,-49.91%
EPS in Rs,-7.93,-20.07,-7.03,5.93,1.31,0.23,4.72,25.38,24.91,19.91,17.04,8.19
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,5%,8%,10%,12%,24%
