Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,8208,7703,7070,8507,12117,11627,10664,13298,17868,20958,20829,17895
  └─ Sales Growth %,23.32%,-6.16%,-8.21%,20.32%,42.44%,-4.04%,-8.29%,24.71%,34.36%,17.29%,-0.61%,-14.08%
Expenses,7254,6979,6393,7466,10645,10116,9422,11899,16192,17631,17385,15666
  └─ Material Cost %,52%,56%,54%,58%,62%,60%,57%,59%,63%,58%,57%,56%
    └─ Raw material cost,4601,4280,3818,5158,7574,6728,6024,8193,11233,12681,11683,10640
    └─ Change in inventory,-353,13,-7,-258,-108,206,4,-291,-40,-530,162,-587
  └─ Manufacturing Cost %,20%,16%,17%,13%,10%,10%,13%,14%,14%,12%,12%,13%
  └─ Employee Cost %,8%,10%,11%,9%,8%,8%,8%,8%,7%,7%,7%,9%
  └─ Other Cost %,8%,9%,9%,9%,8%,9%,10%,8%,8%,7%,8%,9%
Operating Profit,954,723,677,1041,1472,1511,1242,1399,1676,3326,3444,2229
OPM %,12%,9%,10%,12%,12%,13%,12%,11%,9%,16%,17%,12%
Other Income,76,136,330,24,515,-3,209,155,155,162,130,97
  └─ Exceptional items,-59,-53,134,-101,373,-110,-0,3,-22,-5,-14,-14
  └─ Other income normal,135,188,197,125,142,108,209,152,178,167,144,111
Interest,606,679,569,579,615,620,493,460,642,705,623,620
Depreciation,335,328,337,363,396,422,459,473,470,568,602,630
Profit before tax,89,-148,101,122,975,467,499,621,719,2216,2349,1076
Tax %,131%,-46%,62%,109%,22%,1%,34%,40%,37%,28%,38%,14%
Net Profit,-27,-80,39,-11,764,461,328,376,452,1593,1458,925
  └─ Minority share,13,40,75,189,86,93,-9,36,192,84,280,48
  └─ Exceptional items AT,75,-19,14,9,275,-45,0,2,-14,-4,-9,-10
  └─ Profit excl Excep,-103,-61,24,-20,489,506,328,374,466,1597,1467,936
  └─ Profit for PE,-54,-30,99,169,575,600,319,410,658,1681,1747,984
  └─ Profit for EPS,-14,-40,114,178,850,555,319,412,644,1677,1738,973
  └─ Profit Growth %,63%,44%,426%,70%,240%,4%,-47%,29%,61%,155%,4%,-44%
EPS in Rs,-0.25,-0.66,1.78,2.79,13.29,8.67,4.99,6.44,10.07,26.22,27.18,15.22
Dividend Payout %,-200%,-76%,28%,22%,8%,12%,20%,16%,15%,8%,7%,13%
