Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2384,1976,1799,2506,3294,3270,3949,5397,5745,5445,5370,5381
  └─ Sales Growth %,12.83%,-17.11%,-8.97%,39.31%,31.44%,-0.73%,20.77%,36.65%,6.45%,-5.22%,-1.38%,0.20%
Expenses,2026,1759,1508,1909,2505,2646,2812,3529,4612,4117,4176,4128
  └─ Material Cost %,62%,69%,63%,56%,56%,55%,47%,44%,59%,54%,55%,51%
    └─ Raw material cost,1522,1332,1123,1386,1904,1770,1852,2454,3368,2962,2996,2789
    └─ Change in inventory,-54,32,7,19,-69,45,-4,-63,-2,-5,-26,-56
  └─ Manufacturing Cost %,16%,13%,14%,13%,14%,15%,12%,11%,13%,13%,13%,0%
  └─ Employee Cost %,4%,5%,4%,4%,4%,4%,4%,3%,4%,4%,5%,6%
  └─ Other Cost %,3%,2%,3%,3%,3%,6%,9%,8%,5%,4%,4%,20%
Operating Profit,358,218,291,597,790,624,1137,1868,1134,1328,1194,1253
OPM %,15%,11%,16%,24%,24%,19%,29%,35%,20%,24%,22%,23%
Other Income,60,14,16,6,9,-3,48,175,93,129,109,82
  └─ Exceptional items,41,-0,2,-6,-0,-9,16,83,-15,21,2,-18
  └─ Other income normal,19,14,13,12,10,6,33,92,108,108,107,100
Interest,224,252,259,263,253,212,115,20,20,60,55,58
Depreciation,118,126,120,132,133,137,109,105,124,141,155,178
Profit before tax,77,-147,-73,208,414,273,962,1918,1083,1256,1092,1098
Tax %,8%,-32%,1%,-3%,37%,35%,32%,24%,27%,26%,26%,27%
Net Profit,71,-100,-74,215,261,177,655,1467,793,936,813,802
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-4,11,-1,-7,-9,-10,-16,-1,0,-0,-1,-1
  └─ Exceptional items AT,31,-0,2,-4,-0,-6,0,74,-11,16,2,-13
  └─ Profit excl Excep,40,-100,-76,219,261,183,654,1393,804,920,811,815
  └─ Profit for PE,38,-89,-77,212,252,172,638,1392,804,919,810,814
  └─ Profit for EPS,66,-89,-75,208,252,167,638,1467,793,935,812,801
  └─ Profit Growth %,-35%,-336%,13%,375%,19%,-32%,270%,118%,-42%,14%,-12%,1%
EPS in Rs,1.01,-1.35,-1.06,2.95,3.58,2.37,9.06,20.81,11.26,13.76,12.13,11.93
Dividend Payout %,5%,0%,0%,0%,0%,0%,10%,12%,7%,7%,17%,8%
