Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1130,948,1157,1285,1206,1291,1307,1226,1130,1081,1005,974
  └─ Sales Growth %,2.88%,-16.12%,22.15%,11.04%,-6.15%,7.08%,1.24%,-6.26%,-7.76%,-4.40%,-6.97%,-3.10%
Expenses,1037,1123,981,1007,1029,1079,1058,1024,979,927,893,906
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
    └─ Raw material cost,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,50%,66%,53%,53%,59%,55%,57%,57%,61%,61%,64%,0%
  └─ Employee Cost %,10%,13%,11%,8%,8%,7%,7%,7%,7%,7%,8%,7%
  └─ Other Cost %,32%,39%,21%,17%,19%,21%,17%,20%,18%,17%,17%,86%
Operating Profit,93,-176,176,278,177,212,250,202,152,154,113,68
OPM %,8%,-19%,15%,22%,15%,16%,19%,16%,13%,14%,11%,7%
Other Income,88,51,10,30,-165,176,190,120,112,206,244,233
  └─ Exceptional items,20,-43,-23,5,-205,30,135,108,51,191,61,0
  └─ Other income normal,67,94,34,25,41,147,55,12,61,15,183,233
Interest,82,79,65,66,59,32,3,0,1,3,2,2
Depreciation,186,206,276,249,242,247,251,148,119,113,106,91
Profit before tax,-88,-409,-155,-7,-288,110,186,174,143,245,249,208
Tax %,38%,5%,21%,139%,4%,47%,-2%,2%,-65%,13%,21%,20%
Net Profit,-122,-431,-188,-17,-301,59,189,171,236,213,197,166
  └─ Minority share,-22,-0,-21,-17,23,11,9,5,6,2,3,0
  └─ Exceptional items AT,20,-40,-18,5,-195,16,133,106,51,166,48,0
  └─ Profit excl Excep,-142,-391,-170,-22,-105,43,56,65,185,46,148,166
  └─ Profit for PE,-164,-392,-190,-39,-97,54,65,70,192,48,152,166
  └─ Profit for EPS,-144,-432,-208,-34,-277,70,198,176,243,215,200,166
  └─ Profit Growth %,-548%,-138%,51%,79%,-148%,156%,19%,8%,175%,-75%,214%,9%
EPS in Rs,-8.08,-24.21,-10.74,-1.76,-5.81,1.47,4.15,3.69,5.09,4.50,4.19,3.47
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
