Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,8450,7236,5899,6347,8953,9957,7153,6505,9758,17340,13978,16770
  └─ Sales Growth %,9.68%,-14.38%,-18.48%,7.60%,41.07%,11.21%,-28.16%,-9.05%,50.01%,77.69%,-19.39%,19.98%
Expenses,7595,6449,5380,5874,8310,8756,6357,6032,9264,15778,12293,14534
  └─ Material Cost %,69%,61%,68%,69%,70%,66%,67%,73%,73%,70%,63%,61%
    └─ Raw material cost,5812,4410,4213,4364,6287,7358,4244,4305,8799,10734,9608,10863
    └─ Change in inventory,24,21,-173,36,-11,-823,515,453,-1639,1365,-738,-605
  └─ Manufacturing Cost %,11%,15%,13%,12%,12%,13%,13%,6%,9%,8%,10%,0%
  └─ Employee Cost %,6%,8%,7%,7%,6%,6%,6%,6%,6%,5%,7%,7%
  └─ Other Cost %,3%,5%,2%,4%,4%,3%,3%,8%,7%,8%,7%,18%
Operating Profit,855,787,519,473,644,1201,795,473,494,1561,1684,2236
OPM %,10%,11%,9%,7%,7%,12%,11%,7%,5%,9%,12%,13%
Other Income,96,99,139,128,-106,243,618,544,386,504,1248,478
  └─ Exceptional items,-13,55,10,15,-228,-68,232,-7,102,114,827,0
  └─ Other income normal,109,44,128,114,122,311,386,551,283,390,421,478
Interest,283,241,236,170,177,144,85,102,243,304,320,212
Depreciation,436,386,386,258,260,233,246,255,303,348,351,355
Profit before tax,231,258,36,173,101,1067,1082,661,334,1413,2262,2147
Tax %,8%,31%,72%,12%,122%,39%,24%,33%,40%,20%,16%,25%
Net Profit,214,179,10,153,-22,654,827,444,199,1136,1902,1620
  └─ Minority share,-144,-27,16,5,8,-19,-59,-5,8,-26,6,-7
  └─ Exceptional items AT,-12,30,-3,6,49,-18,155,-5,50,92,696,0
  └─ Profit excl Excep,226,150,13,147,-71,672,672,449,149,1044,1206,1620
  └─ Profit for PE,73,127,30,152,-43,653,624,443,157,1021,1212,1613
  └─ Profit for EPS,69,152,26,158,-13,635,768,439,207,1110,1908,1613
  └─ Profit Growth %,16%,74%,-77%,414%,-128%,1609%,-4%,-29%,-65%,551%,19%,33%
EPS in Rs,2.62,5.72,1.00,5.97,-0.50,24.36,29.42,16.82,7.90,42.44,72.73,61.15
Dividend Payout %,19%,9%,50%,8%,-100%,43%,17%,30%,63%,12%,7%,8%
