Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,747,684,679,709,790,726,665,993,954,841,868,886
  └─ Sales Growth %,1.19%,-8.47%,-0.64%,4.39%,11.42%,-8.10%,-8.40%,49.33%,-3.97%,-11.87%,3.28%,2.00%
Expenses,725,654,650,687,732,677,571,803,923,768,755,773
  └─ Material Cost %,62%,55%,61%,63%,60%,59%,54%,49%,65%,62%,55%,53%
    └─ Raw material cost,449,387,412,445,490,420,341,532,648,472,480,453
    └─ Change in inventory,17,-9,1,1,-17,10,17,-44,-25,51,-2,12
  └─ Manufacturing Cost %,19%,22%,18%,17%,17%,19%,16%,16%,17%,16%,17%,0%
  └─ Employee Cost %,10%,11%,11%,10%,10%,10%,11%,9%,9%,8%,10%,11%
  └─ Other Cost %,6%,7%,6%,7%,6%,5%,5%,7%,5%,4%,5%,24%
Operating Profit,22,30,29,22,59,49,94,190,31,72,114,113
OPM %,3%,4%,4%,3%,7%,7%,14%,19%,3%,9%,13%,13%
Other Income,17,-8,25,47,6,11,6,6,7,2,-15,3
  └─ Exceptional items,15.51,-10.74,10.50,43.09,0.05,0.87,0.75,0.45,2.39,-7.59,-18.60,0.00
  └─ Other income normal,1.70,2.28,14.61,3.82,6.24,9.78,4.95,6.04,4.85,9.11,3.99,3.15
Interest,35,39,44,42,42,40,34,30,39,34,31,37
Depreciation,37,38,34,33,31,33,33,33,33,20,19,29
Profit before tax,-32,-56,-24,-6,-8,-13,33,134,-35,20,49,50
Tax %,1%,0%,0%,0%,0%,28%,0%,21%,-25%,14%,33%,28%
Net Profit,-33,-56,-24,-6,-8,-17,33,105,-26,17,33,36
  └─ Exceptional items AT,15.51,-10.74,10.50,43.09,0.05,0.87,0.75,0.35,2.39,-1.06,0.19,0.00
  └─ Profit excl Excep,-48.15,-44.78,-34.13,-48.86,-8.32,-17.39,32.20,105.07,-28.41,17.84,32.70,35.85
  └─ Profit for PE,-48.15,-44.78,-34.13,-48.86,-8.32,-17.39,32.20,105.07,-28.41,17.84,32.70,35.85
  └─ Profit for EPS,-32.64,-55.52,-23.63,-5.77,-8.27,-16.52,32.95,105.42,-26.02,16.78,32.89,35.85
  └─ Profit Growth %,-325.00%,7.00%,23.78%,-43.16%,82.97%,-109.01%,285.16%,226.30%,-127.04%,162.79%,83.30%,9.63%
EPS in Rs,-27.20,-46.27,-19.69,-4.81,-6.89,-13.77,27.46,87.85,-21.68,13.98,27.41,29.88
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,7%,0%,11%,11%,0%
