Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,438,509,556,537,621,548,272,319,511,538,544,565
  └─ Sales Growth %,14.04%,15.99%,9.28%,-3.37%,15.59%,-11.70%,-50.36%,17.25%,60.26%,5.31%,1.06%,3.86%
Expenses,293,350,430,420,482,423,256,274,597,432,465,520
  └─ Manufacturing Cost %,11%,10%,12%,28%,32%,29%,28%,24%,22%,23%,28%,0%
  └─ Employee Cost %,19%,19%,19%,22%,20%,25%,34%,35%,37%,28%,26%,24%
  └─ Other Cost %,37%,40%,47%,28%,26%,24%,32%,27%,57%,29%,31%,68%
Operating Profit,145,158,126,117,139,125,16,45,-85,106,79,45
OPM %,33%,31%,23%,22%,22%,23%,6%,14%,-17%,20%,14%,8%
Other Income,32,35,20,13,16,13,-53,14,24,28,38,23
  └─ Exceptional items,22.71,28.87,13.57,5.38,7.69,4.11,-68.47,-1.81,1.97,3.72,8.55,-9.70
  └─ Other income normal,9.57,6.06,6.71,7.97,8.00,9.18,15.89,15.49,21.77,24.76,29.33,32.71
Interest,0,0,14,5,4,19,19,17,17,15,14,14
Depreciation,33,36,54,63,67,104,99,87,90,80,83,85
Profit before tax,145,157,79,62,84,15,-155,-45,-169,40,19,-31
Tax %,27%,31%,30%,43%,36%,29%,-29%,-20%,-3%,17%,37%,-76%
Net Profit,106,109,55,36,54,11,-110,-36,-165,33,12,-7
  └─ Minority share,0,0,0,0,0,0,0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,15,20,9,3,5,3,-68,1,2,3,5,-10
  └─ Profit excl Excep,91,89,46,32,49,8,-42,-38,-167,30,7,2
  └─ Profit for PE,91,89,46,32,49,8,-42,-38,-167,29,6,2
  └─ Profit for EPS,106,109,55,36,54,11,-110,-36,-165,32,12,-8
  └─ Profit Growth %,27%,-2%,-48%,-29%,52%,-84%,-626%,11%,-344%,118%,-78%,-69%
EPS in Rs,22.23,22.76,11.57,7.48,11.31,2.25,-23.18,-7.61,-34.59,6.81,2.42,-1.61
Dividend Payout %,4%,4%,9%,13%,9%,45%,-4%,-13%,-3%,22%,83%,-124%
