Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1227,1267,1240,1292,1351,1290,787,1190,1499,1264,1293,1356
  └─ Sales Growth %,0.97%,3.26%,-2.10%,4.15%,4.56%,-4.55%,-39.00%,51.25%,25.97%,-15.67%,2.27%,4.93%
Expenses,1086,1104,1107,1182,1231,1145,711,1072,1301,1163,1191,1228
  └─ Material Cost %,50.30%,48.59%,43.42%,44.15%,46.04%,43.37%,43.94%,40.26%,39.28%,41.33%,39.19%,42.18%
    └─ Raw material cost,624,604,549,562,612,528,334,516,628,491,538,558
    └─ Change in inventory,-6,11,-10,9,10,31,12,-37,-39,31,-32,14
  └─ Manufacturing Cost %,17.04%,16.42%,21.44%,22.55%,21.99%,20.68%,19.94%,24.62%,22.70%,22.19%,23.11%,9.94%
  └─ Employee Cost %,14.97%,15.72%,17.60%,18.27%,17.55%,18.76%,19.49%,18.46%,19.13%,22.44%,22.84%,23.64%
  └─ Other Cost %,6.19%,6.37%,6.77%,6.50%,5.52%,6.02%,6.98%,6.75%,5.72%,6.06%,7.04%,14.75%
Operating Profit,141,163,134,110,120,144,76,118,197,101,101,129
OPM %,12%,13%,11%,9%,9%,11%,10%,10%,13%,8%,8%,9%
Other Income,17,11,13,18,11,13,20,20,16,20,18,9
  └─ Exceptional items,0.09,0.51,-1.05,1.35,-2.99,0.45,3.29,2.69,2.33,0.48,0.35,-8.91
  └─ Other income normal,16.71,10.64,13.59,16.48,13.76,12.87,16.93,16.98,14.11,19.12,17.18,17.85
Interest,81,70,63,59,56,49,33,25,32,30,40,43
Depreciation,63,61,58,58,55,51,46,42,41,43,48,53
Profit before tax,14,44,26,11,20,57,17,71,141,47,31,42
Tax %,44%,38%,25%,26%,-24%,7%,15%,36%,20%,25%,29%,25%
Net Profit,8,27,19,8,24,53,15,46,113,36,22,31
  └─ Exceptional items AT,0,0,-1,1,-2,0,2,2,2,0,0,-6
  └─ Profit excl Excep,8,27,20,8,27,53,12,44,111,35,22,37
  └─ Profit for PE,8,27,20,8,27,53,12,44,111,35,22,37
  └─ Profit for EPS,8,27,19,8,24,53,15,46,113,36,22,31
  └─ Profit Growth %,-69%,238%,-26%,-61%,243%,98%,-77%,264%,152%,-68%,-38%,71%
EPS in Rs,2.44,8.03,5.59,2.46,7.12,15.58,4.24,13.34,32.93,10.38,6.47,9.11
Dividend Payout %,20%,12%,9%,20%,7%,5%,18%,9%,9%,10%,15%,11%
