Metric,Mar 2006,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,87,444,466,460,503,530,303,608,779,860,1003,1213
  └─ Sales Growth %,,,5.01%,-1.29%,9.21%,5.33%,-42.85%,100.71%,28.28%,10.40%,16.53%,20.94%
Expenses,68,340,368,362,391,435,284,508,628,683,812,975
  └─ Material Cost %,32.01%,29.41%,31.32%,28.72%,23.02%,23.24%,36.21%,18.04%,15.71%,28.28%,14.92%,48.05%
    └─ Raw material cost,36,144,138,135,146,133,64,171,181,150,261,614
    └─ Change in inventory,-8,-13,8,-3,-30,-9,46,-62,-58,93,-111,-31
  └─ Manufacturing Cost %,20.29%,25.45%,23.26%,24.21%,25.93%,27.07%,24.44%,41.65%,42.57%,29.02%,44.30%,0.00%
  └─ Employee Cost %,11.11%,11.56%,12.73%,14.19%,14.99%,13.54%,17.47%,13.18%,12.59%,12.27%,13.64%,14.14%
  └─ Other Cost %,14.03%,10.18%,11.51%,11.56%,13.73%,18.20%,15.63%,10.70%,9.65%,9.85%,8.13%,18.21%
Operating Profit,20,104,99,98,112,95,19,100,152,177,191,238
OPM %,23%,23%,21%,21%,22%,18%,6%,16%,19%,21%,19%,20%
Other Income,1,7,17,21,22,18,17,17,20,37,49,24
  └─ Exceptional items,0.14,5.23,0.28,0.07,0.11,0.11,-0.20,10.66,9.77,0.87,39.46,0.00
  └─ Other income normal,0.88,1.78,17.19,21.02,21.87,17.42,17.42,6.36,10.45,36.00,9.87,23.76
Interest,1,3,3,5,7,9,7,5,6,4,10,14
Depreciation,2,4,5,6,8,8,7,7,9,10,32,44
Profit before tax,18,104,108,108,119,96,23,105,157,199,198,203
Tax %,34%,34%,31%,33%,33%,24%,12%,22%,24%,23%,24%,25%
Net Profit,12,68,75,73,80,73,20,82,119,154,149,152
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-5,-10
  └─ Exceptional items AT,0,3,0,0,0,0,-0,8,7,1,30,0
  └─ Profit excl Excep,12,64,74,73,80,73,20,74,112,153,119,152
  └─ Profit for PE,12,64,74,73,80,73,20,74,112,153,116,142
  └─ Profit for EPS,12,68,75,73,80,73,20,82,119,154,144,142
  └─ Profit Growth %,,,15%,-2%,10%,-9%,-73%,270%,51%,37%,-25%,23%
EPS in Rs,,11.03,12.10,11.88,13.03,11.86,3.21,13.25,19.31,25.00,23.44,23.03
Dividend Payout %,12%,109%,31%,56%,52%,73%,143%,143%,26%,8%,9%,9%
