Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017
Sales,190,220,227,244,255,351,386,363,393,425,372,257
  └─ Sales Growth %,,15.53%,3.34%,7.34%,4.71%,37.34%,9.92%,-5.89%,8.42%,8.10%,-12.52%,-31.01%
Expenses,163,190,196,213,218,299,326,305,366,373,348,253
  └─ Material Cost %,39.41%,40.89%,41.21%,45.59%,41.76%,45.10%,42.83%,41.50%,42.58%,45.58%,48.70%,46.23%
    └─ Raw material cost,77,97,106,119,111,177,188,169,177,211,179,119
    └─ Change in inventory,-2,-7,-12,-8,-4,-19,-23,-18,-9,-17,2,-1
  └─ Manufacturing Cost %,24.43%,23.22%,20.09%,17.63%,17.92%,15.41%,15.33%,14.50%,16.25%,13.68%,13.59%,15.03%
  └─ Employee Cost %,12.69%,12.91%,15.07%,15.65%,16.91%,14.69%,15.35%,17.60%,24.46%,18.43%,20.66%,28.70%
  └─ Other Cost %,9.35%,9.38%,9.65%,8.62%,8.58%,10.09%,11.01%,10.46%,9.81%,9.92%,10.68%,8.50%
Operating Profit,27,30,32,31,38,52,60,58,27,53,24,4
OPM %,14%,14%,14%,13%,15%,15%,15%,16%,7%,12%,6%,2%
Other Income,1,3,4,4,2,4,1,3,1,2,2,13
  └─ Exceptional items,-0.05,-0.07,-0.05,-0.07,0.00,0.00,0.00,0.85,-1.24,0.00,-2.13,-1.26
  └─ Other income normal,1.30,2.80,4.48,4.01,1.73,4.31,1.33,1.91,1.87,1.77,4.18,14.15
Interest,7,9,12,16,15,19,26,32,37,38,39,41
Depreciation,7,9,9,10,13,19,23,22,17,12,16,17
Profit before tax,14,16,15,8,11,18,12,7,-27,4,-29,-41
Tax %,39%,42%,38%,46%,39%,33%,21%,24%,2%,29%,14%,0%
Net Profit,9,9,9,4,7,12,10,5,-28,3,-32,-40
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.48,0.98
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,-0.02,0.03,-0.01
  └─ Exceptional items AT,-0.03,-0.04,-0.03,-0.04,0.00,0.00,0.00,0.25,-1.20,0.00,-1.81,-1.26
  └─ Profit excl Excep,8.79,8.98,9.38,4.32,6.91,12.27,9.64,5.04,-26.33,3.30,-30.52,-38.71
  └─ Profit for PE,8.79,8.98,9.38,4.32,6.91,12.27,9.64,4.99,-26.33,3.28,-30.49,-38.72
  └─ Profit for EPS,8.76,8.94,9.35,4.28,6.91,12.27,9.64,5.24,-27.53,3.28,-32.30,-39.98
  └─ Profit Growth %,,2.16%,4.45%,-53.94%,59.95%,77.57%,-21.43%,-48.21%,-627.41%,112.46%,-1029.62%,-26.99%
EPS in Rs,8.72,8.17,8.55,3.91,6.32,11.21,8.81,4.79,-25.16,3.00,-29.52,-36.54
Dividend Payout %,23%,22%,14%,15%,16%,13%,17%,17%,0%,0%,0%,0%
