Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,5705,5484,5766,6282,6985,6779,7610,9363,11315,11943,13218,15678
  └─ Sales Growth %,4.42%,-3.88%,5.16%,8.95%,11.17%,-2.94%,12.26%,23.05%,20.84%,5.56%,10.67%,18.61%
Expenses,5013,4694,5096,5652,6332,6052,6617,8640,10341,10291,11742,13631
  └─ Material Cost %,62%,56%,59%,61%,60%,58%,56%,64%,65%,58%,62%,61%
    └─ Raw material cost,3477,3102,3475,3723,4381,3909,4202,6216,7381,6960,8352,9560
    └─ Change in inventory,56,-11,-75,87,-199,6,64,-188,4,-35,-120,-57
  └─ Manufacturing Cost %,10%,11%,11%,10%,5%,5%,5%,6%,5%,8%,8%,0%
  └─ Employee Cost %,7%,7%,7%,8%,8%,8%,9%,8%,7%,7%,7%,7%
  └─ Other Cost %,9%,10%,11%,11%,18%,18%,16%,15%,14%,13%,12%,20%
Operating Profit,692,789,670,630,652,727,993,724,974,1653,1475,2047
OPM %,12%,14%,12%,10%,9%,11%,13%,8%,9%,14%,11%,13%
Other Income,16,7,28,9,10,8,10,17,-8,-18,8,-31
  └─ Exceptional items,-7,-20,-16,-33,-49,-26,-41,-24,-33,-58,-31,-71
  └─ Other income normal,23,26,44,42,58,33,50,40,25,40,39,40
Interest,142,101,90,104,93,154,179,210,242,269,278,359
Depreciation,93,108,143,169,193,277,340,435,469,509,563,697
Profit before tax,472,587,466,367,376,304,484,95,254,857,643,960
Tax %,33%,32%,23%,36%,33%,24%,11%,26%,28%,26%,27%,29%
Net Profit,314,436,359,233,251,230,432,71,182,635,471,697
  └─ Profit from Associates,0,36,0,0,0,0,0,0,0,0,0,16
  └─ Minority share,3,2,2,5,1,1,-0,1,4,7,1,1
  └─ Exceptional items AT,-5,-13,-12,-21,-33,-19,-36,-15,-24,-43,-22,-51
  └─ Profit excl Excep,318,449,371,254,284,249,469,85,206,678,494,748
  └─ Profit for PE,322,451,373,259,285,250,468,86,210,686,495,749
  └─ Profit for EPS,317,438,361,238,252,231,432,71,186,643,473,698
  └─ Profit Growth %,16%,40%,-17%,-31%,10%,-12%,87%,-82%,145%,227%,-28%,51%
EPS in Rs,78.41,108.17,89.28,58.83,62.35,57.17,106.81,17.60,46.02,158.87,116.85,172.56
Dividend Payout %,13%,11%,13%,20%,19%,21%,17%,17%,26%,19%,3%,20%
