Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1814,1612,1350,2348,2946,2759,2548,3348,3528,3818,3984,4291
  └─ Sales Growth %,4.99%,-11.10%,-16.26%,73.87%,25.48%,-6.36%,-7.62%,31.36%,5.39%,8.22%,4.33%,7.72%
Expenses,1504,1246,1163,1555,1585,1565,1479,2029,1959,2087,2148,2574
  └─ Material Cost %,59.17%,50.91%,49.48%,43.62%,32.52%,30.99%,21.23%,27.23%,27.19%,33.00%,30.69%,33.32%
    └─ Raw material cost,1104,811,701,965,899,861,545,897,1101,1188,1330,1355
    └─ Change in inventory,-30,9,-33,60,59,-6,-4,14,-142,72,-107,75
  └─ Manufacturing Cost %,8.22%,11.93%,14.57%,9.53%,9.73%,8.86%,11.89%,11.73%,14.76%,14.33%,13.58%,0.00%
  └─ Employee Cost %,5.88%,6.99%,9.75%,6.30%,5.45%,5.87%,6.33%,5.94%,6.10%,5.89%,6.35%,8.80%
  └─ Other Cost %,9.61%,7.46%,12.35%,6.78%,6.11%,11.01%,18.58%,15.70%,7.49%,1.44%,3.30%,17.85%
Operating Profit,310,366,187,793,1361,1194,1070,1319,1569,1731,1835,1717
OPM %,17%,23%,14%,34%,46%,43%,42%,39%,44%,45%,46%,40%
Other Income,113,85,135,69,35,10,246,211,400,242,150,186
  └─ Exceptional items,16,-0,69,3,-53,-112,2,-83,27,115,-2,-1
  └─ Other income normal,98,85,65,66,87,121,244,294,374,127,152,188
Interest,112,88,72,246,362,319,348,338,397,275,26,12
Depreciation,79,84,90,228,276,294,300,295,306,319,352,391
Profit before tax,233,280,159,388,757,590,668,896,1266,1379,1607,1501
Tax %,10%,-6%,42%,28%,55%,10%,18%,36%,3%,9%,11%,31%
Net Profit,209,297,93,278,339,531,551,573,1222,1256,1434,1039
  └─ Minority share,-3,-13,-6,-40,-63,-135,-127,-56,0,0,-343,-252
  └─ Exceptional items AT,11,-0,40,2,-24,-91,4,-58,23,102,-0,-1
  └─ Profit excl Excep,198,297,52,276,363,622,546,631,1199,1155,1434,1040
  └─ Profit for PE,195,284,49,236,295,464,420,570,1199,1155,1091,788
  └─ Profit for EPS,206,284,87,238,276,395,423,518,1222,1256,1091,787
  └─ Profit Growth %,-29%,45%,-83%,380%,25%,57%,-9%,36%,110%,-4%,-5%,-28%
EPS in Rs,5.77,7.94,2.44,6.66,7.73,11.22,13.53,17.84,42.10,43.28,38.57,27.80
Dividend Payout %,22%,9%,21%,11%,10%,7%,9%,17%,7%,5%,21%,20%
