Metric,Mar 2009,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,856,2640,2572,2719,2918,2662,2421,3149,3802,3962,4091,3599
  └─ Sales Growth %,-4.21%,,-2.56%,5.71%,7.32%,-8.79%,-9.03%,30.03%,20.76%,4.20%,3.27%,-12.03%
Expenses,1024,2380,2244,2420,2576,2291,2078,2714,3276,3328,3449,3091
  └─ Material Cost %,53%,56%,54%,56%,58%,54%,55%,60%,60%,56%,57%,59%
    └─ Raw material cost,448,1481,1405,1502,1706,1468,1340,1969,2283,2218,2374,2052
    └─ Change in inventory,4,6,-17,24,-14,-26,-17,-90,7,5,-56,57
  └─ Manufacturing Cost %,9%,2%,1%,1%,2%,2%,3%,3%,4%,5%,4%,0%
  └─ Employee Cost %,5%,9%,10%,10%,9%,10%,10%,8%,8%,8%,8%,9%
  └─ Other Cost %,53%,23%,22%,21%,20%,20%,17%,15%,14%,15%,15%,19%
Operating Profit,-168,260,329,299,342,370,343,434,526,633,642,508
OPM %,-20%,10%,13%,11%,12%,14%,14%,14%,14%,16%,16%,14%
Other Income,571,110,65,240,43,41,21,23,26,35,27,1944
  └─ Exceptional items,269,44,45,20,26,0,-3,1,-1,-1,0,1846
  └─ Other income normal,302,67,20,220,16,41,23,22,27,36,26,98
Interest,3,2,3,4,4,9,10,14,14,12,10,12
Depreciation,21,54,54,58,65,79,76,76,82,82,89,75
Profit before tax,379,314,337,478,316,323,278,367,456,573,570,2366
Tax %,22%,32%,27%,16%,33%,27%,25%,21%,26%,26%,25%,17%
Net Profit,295,214,247,400,211,237,208,290,335,427,430,1974
  └─ Exceptional items AT,209,30,32,17,17,0,-2,1,-1,-1,0,1540
  └─ Profit excl Excep,86,184,215,384,194,237,209,290,336,427,429,434
  └─ Profit for PE,86,184,215,384,194,237,209,290,336,427,429,434
  └─ Profit for EPS,295,214,247,400,211,237,208,290,335,427,430,1974
  └─ Profit Growth %,31%,,17%,78%,-49%,23%,-12%,38%,16%,27%,0%,1%
EPS in Rs,77.22,45.91,52.94,85.75,46.33,52.13,45.59,63.70,73.58,93.68,94.31,433.42
Dividend Payout %,21%,153%,42%,26%,52%,27%,110%,118%,88%,80%,106%,-0%
