Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4170,4223,4552,5166,6062,6366,6818,8762,10568,11199,11545,11880
  └─ Sales Growth %,11.75%,1.27%,7.79%,13.48%,17.35%,5.01%,7.10%,28.52%,20.61%,5.97%,3.09%,2.91%
Expenses,3659,3578,3833,4359,5127,5313,5635,7431,9090,9338,9688,10047
  └─ Material Cost %,61%,58%,49%,51%,54%,52%,50%,54%,57%,53%,52%,57%
    └─ Raw material cost,2550,2490,2358,2731,3426,3307,3579,5125,6066,5804,6156,6902
    └─ Change in inventory,-19,-20,-125,-100,-174,-19,-187,-381,-93,125,-134,-74
  └─ Manufacturing Cost %,9%,9%,17%,16%,16%,16%,17%,17%,16%,16%,15%,0%
  └─ Employee Cost %,6%,6%,7%,7%,7%,7%,7%,6%,6%,6%,7%,8%
  └─ Other Cost %,12%,11%,11%,11%,8%,8%,9%,7%,7%,8%,10%,19%
Operating Profit,511,645,719,807,935,1053,1182,1331,1478,1861,1856,1833
OPM %,12%,15%,16%,16%,15%,17%,17%,15%,14%,17%,16%,15%
Other Income,36,40,108,46,60,69,51,68,48,105,129,104
  └─ Exceptional items,6,17,71,18,14,16,7,14,-2,7,16,-53
  └─ Other income normal,30,24,38,28,46,52,45,55,50,97,113,158
Interest,50,27,16,25,47,47,44,51,99,78,63,58
Depreciation,92,99,108,124,182,191,211,227,264,331,354,392
Profit before tax,404,559,703,705,765,883,979,1122,1162,1557,1568,1488
Tax %,34%,34%,33%,35%,35%,26%,26%,26%,26%,25%,25%,24%
Net Profit,265,371,474,461,494,656,720,833,860,1170,1183,1128
  └─ Minority share,0,0,0,0,0,2,0,-0,-1,-2,-2,-1
  └─ Exceptional items AT,4,11,48,12,9,12,5,10,-1,6,12,-40
  └─ Profit excl Excep,261,360,426,449,485,644,715,823,862,1164,1171,1168
  └─ Profit for PE,261,360,426,449,485,646,715,823,861,1162,1168,1167
  └─ Profit for EPS,265,371,474,461,494,658,720,833,859,1168,1180,1127
  └─ Profit Growth %,5%,38%,18%,5%,8%,33%,11%,15%,5%,35%,1%,-0%
EPS in Rs,2.27,3.18,4.07,3.95,4.24,5.64,6.17,7.14,7.37,10.02,10.12,9.66
Dividend Payout %,33%,31%,36%,38%,37%,32%,38%,36%,36%,35%,38%,41%
