Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,319,312,342,297,299,276,287,299,337,386,424,407
  └─ Sales Growth %,-2.94%,-2.36%,9.64%,-13.12%,0.87%,-7.78%,3.84%,4.21%,12.70%,14.49%,10.09%,-4.03%
Expenses,290,291,331,296,295,272,267,278,310,353,389,369
  └─ Manufacturing Cost %,24%,21%,22%,21%,22%,18%,20%,25%,24%,26%,30%,-0%
  └─ Employee Cost %,58%,64%,65%,69%,68%,72%,68%,63%,63%,61%,57%,60%
  └─ Other Cost %,8%,8%,9%,10%,9%,8%,5%,5%,5%,5%,5%,31%
Operating Profit,29,21,11,1,4,4,20,21,27,32,35,38
OPM %,9%,7%,3%,0%,1%,2%,7%,7%,8%,8%,8%,9%
Other Income,1,2,3,0,3,-59,5,23,4,6,6,7
  └─ Exceptional items,0.00,0.01,0.00,-1.60,0.38,-60.73,0.00,18.15,0.01,0.09,-1.72,-3.39
  └─ Other income normal,0.91,2.23,2.60,2.05,2.47,1.47,4.55,5.07,4.42,6.37,7.53,10.06
Interest,0,0,0,1,1,2,2,1,1,1,1,1
Depreciation,2,2,2,1,2,7,6,5,5,4,5,5
Profit before tax,28,21,11,-0,4,-64,16,38,26,34,35,39
Tax %,31%,-25%,19%,4608%,37%,1%,33%,13%,20%,19%,19%,19%
Net Profit,19,26,9,-6,3,-65,11,33,21,27,29,32
  └─ Exceptional items AT,0.00,0.01,0.00,72.13,0.11,-59.10,0.00,15.88,0.01,0.07,-1.36,-2.61
  └─ Profit excl Excep,19.20,25.92,9.29,-77.78,2.63,-5.70,10.86,17.43,20.76,27.24,30.04,34.13
  └─ Profit for PE,19.20,25.92,9.29,-77.78,2.63,-5.70,10.86,17.43,20.76,27.24,30.04,34.13
  └─ Profit for EPS,19.20,25.93,9.29,-5.65,2.74,-64.80,10.86,33.31,20.77,27.31,28.68,31.52
  └─ Profit Growth %,3.34%,35.00%,-64.16%,-937.24%,103.38%,-316.73%,290.53%,60.50%,19.10%,31.21%,10.28%,13.62%
EPS in Rs,6.13,8.23,2.93,-1.77,0.86,-20.25,3.39,10.38,6.57,8.62,8.99,9.86
Dividend Payout %,13%,10%,27%,-45%,92%,0%,0%,8%,12%,9%,11%,10%
