Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,252,242,336,330,421,313,288,322,407,519,482,572
  └─ Sales Growth %,3.96%,-3.79%,38.71%,-1.78%,27.71%,-25.67%,-8.16%,11.97%,26.17%,27.56%,-7.13%,18.76%
Interest,77,81,106,138,153,115,83,92,131,196,224,237
Expenses,116,102,141,98,169,126,101,114,150,192,141,172
  └─ Manufacturing Cost %,0.58%,0.54%,0.38%,0.29%,0.67%,2.32%,4.63%,7.39%,6.93%,3.89%,4.33%,0.00%
  └─ Employee Cost %,14.90%,15.31%,12.18%,14.02%,12.10%,16.69%,18.31%,22.55%,20.71%,18.78%,18.38%,17.31%
  └─ Other Cost %,30.48%,26.36%,29.27%,15.52%,27.35%,21.18%,12.18%,5.52%,9.37%,14.34%,6.47%,12.84%
Financing Profit,59,59,89,94,99,72,104,116,126,131,118,162
Financing Margin %,24%,24%,26%,28%,24%,23%,36%,36%,31%,25%,24%,28%
Other Income,3,3,3,-0,-0,0,1,1,0,0,3,1
  └─ Exceptional items,-0.24,-0.13,-0.04,-0.06,-0.24,0.28,0.00,0.10,0.00,0.08,0.00,0.00
  └─ Other income normal,2.92,3.41,2.96,0.00,0.21,0.02,1.42,0.61,0.30,0.33,2.52,1.09
Depreciation,3,3,3,3,3,7,7,8,8,8,10,10
Profit before tax,59,59,89,91,97,65,98,109,118,123,110,153
Tax %,30%,30%,35%,30%,26%,21%,24%,24%,25%,25%,21%,26%
Net Profit,41,42,58,63,72,51,75,83,88,93,87,114
  └─ Minority share,-0,-0,-0,-1,-1,-0,-1,-1,-1,-1,-2,-4
  └─ Exceptional items AT,-0,-0,-0,-0,-0,0,0,0,0,0,0,0
  └─ Profit excl Excep,42,42,58,64,72,51,75,83,88,92,87,114
  └─ Profit for PE,41,42,57,63,72,51,74,82,88,92,85,110
  └─ Profit for EPS,41,42,57,63,71,51,74,82,88,92,85,110
  └─ Profit Growth %,17%,1%,38%,10%,14%,-29%,46%,10%,7%,5%,-8%,30%
EPS in Rs,62.33,63.00,87.02,95.30,108.15,77.29,112.73,124.65,132.77,138.95,128.38,167.20
Dividend Payout %,10%,10%,7%,6%,6%,8%,5%,6%,9%,12%,30%,13%
