Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,57398,39730,43767,49055,63446,50230,31959,69758,109026,90407,94682,88667
  └─ Sales Growth %,-19.78%,-30.78%,10.16%,12.08%,29.34%,-20.83%,-36.38%,118.27%,56.29%,-17.08%,4.73%,-6.35%
Expenses,59565,38021,38775,44526,60816,53368,31252,64814,102498,82550,92375,82432
  └─ Material Cost %,101%,88%,84%,86%,92%,101%,91%,89%,90%,88%,94%,88%
    └─ Raw material cost,55960,34063,37269,43179,59096,49519,30371,63638,97389,80795,89638,78944
    └─ Change in inventory,1864,795,-332,-880,-417,1260,-1385,-1373,1280,-1075,-415,-886
  └─ Manufacturing Cost %,1%,3%,2%,3%,1%,1%,4%,2%,1%,2%,2%,0%
  └─ Employee Cost %,0%,1%,1%,1%,1%,1%,2%,1%,1%,1%,1%,1%
  └─ Other Cost %,2%,4%,1%,1%,1%,3%,1%,1%,2%,1%,1%,4%
Operating Profit,-2167,1709,4992,4529,2630,-3137,708,4944,6528,7857,2306,6235
OPM %,-4%,4%,11%,9%,4%,-6%,2%,7%,6%,9%,2%,7%
Other Income,841,674,2015,223,130,70,90,67,213,42,175,207
  └─ Exceptional items,33,-183,1592,-51,-24,-13,-7,-39,-16,-152,-6,0
  └─ Other income normal,809,858,424,274,154,83,97,106,229,194,181,207
Interest,448,1083,969,915,1062,1251,558,1212,1298,1119,1016,907
Depreciation,522,1013,984,966,1048,1086,1158,1088,1187,1257,1347,1520
Profit before tax,-2295,287,5054,2871,651,-5404,-919,2711,4256,5523,119,4015
Tax %,-19%,-77%,35%,38%,46%,-25%,-17%,-9%,38%,35%,53%,52%
Net Profit,-1853,506,3293,1774,351,-4043,-765,2958,2655,3597,56,1925
  └─ Minority share,50,318,179,219,-11,688,0,0,0,0,0,0
  └─ Exceptional items AT,33,-33,1037,-31,-13,-13,-7,-32,-10,-99,-2,0
  └─ Profit excl Excep,-1886,539,2256,1805,365,-4030,-758,2990,2665,3696,59,1925
  └─ Profit for PE,-1835,857,2436,2024,353,-3344,-758,2990,2665,3696,59,1925
  └─ Profit for EPS,-1803,824,3473,1993,340,-3355,-765,2958,2655,3597,56,1925
  └─ Profit Growth %,-456%,147%,184%,-17%,-83%,-1047%,77%,495%,-11%,39%,-98%,3187%
EPS in Rs,-10.29,4.70,19.81,11.37,1.94,-19.14,-4.36,16.88,15.15,20.52,0.32,10.98
Dividend Payout %,0%,0%,30%,26%,52%,0%,0%,0%,0%,15%,0%,36%
