Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1128,1099,1041,986,990,856,861,1174,1165,702,731,784
  └─ Sales Growth %,-32.84%,-2.54%,-5.30%,-5.23%,0.40%,-13.55%,0.58%,36.36%,-0.74%,-39.81%,4.21%,7.26%
Expenses,928,918,864,895,906,784,760,946,1019,606,677,743
  └─ Material Cost %,63%,60%,61%,73%,72%,72%,68%,63%,70%,70%,77%,80%
    └─ Raw material cost,724,666,608,721,737,596,595,749,772,497,583,608
    └─ Change in inventory,-10,-3,30,4,-20,21,-9,-7,41,-9,-20,19
  └─ Manufacturing Cost %,10%,13%,9%,10%,10%,10%,10%,11%,10%,8%,8%,0%
  └─ Employee Cost %,4%,4%,3%,4%,5%,5%,5%,4%,4%,5%,5%,5%
  └─ Other Cost %,5%,7%,9%,4%,5%,4%,6%,3%,3%,3%,2%,10%
Operating Profit,200,181,176,91,85,72,101,228,146,96,54,41
OPM %,18%,16%,17%,9%,9%,8%,12%,19%,13%,14%,7%,5%
Other Income,4,4,5,96,66,63,33,60,77,30,48,39
  └─ Exceptional items,-0.02,0.83,0.66,0.85,0.94,1.08,9.91,5.90,61.90,-17.91,21.11,0.00
  └─ Other income normal,4.29,3.04,4.38,95.17,65.24,62.12,22.73,54.56,15.42,47.88,26.70,38.55
Interest,28,21,17,18,10,6,6,10,15,12,12,4
Depreciation,62,60,48,44,44,42,32,25,21,9,6,6
Profit before tax,113,104,116,126,97,88,96,254,187,104,85,71
Tax %,8%,10%,13%,24%,22%,30%,33%,27%,42%,24%,31%,25%
Net Profit,104,94,101,96,75,61,65,186,108,79,58,53
  └─ Minority share,-0,-0,-1,-1,-2,-2,-5,-3,-1,-3,-2,-1
  └─ Exceptional items AT,-0,1,1,1,1,1,7,4,35,-12,15,0
  └─ Profit excl Excep,104,93,101,95,74,60,58,182,73,90,44,53
  └─ Profit for PE,103,92,100,94,72,58,53,179,72,87,42,52
  └─ Profit for EPS,103,93,101,95,73,59,60,183,107,76,56,52
  └─ Profit Growth %,-46%,-11%,8%,-6%,-23%,-20%,-8%,236%,-60%,20%,-52%,25%
EPS in Rs,15.79,14.24,15.36,14.48,11.16,8.95,9.11,27.95,16.31,11.53,8.55,7.99
Dividend Payout %,13%,14%,0%,21%,27%,117%,33%,11%,18%,0%,0%,0%
