Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,546,597,750,856,982,1074,1212,1347,1685,2009,2894,3129
  └─ Sales Growth %,7.22%,9.43%,25.54%,14.16%,14.79%,9.36%,12.83%,11.15%,25.10%,19.23%,44.02%,8.15%
Expenses,427,425,480,533,637,702,781,858,1146,1332,1876,2009
  └─ Material Cost %,17.27%,16.36%,13.96%,15.67%,15.65%,15.97%,19.66%,19.19%,20.91%,18.92%,24.67%,25.42%
    └─ Raw material cost,105,90,108,137,167,150,276,259,349,379,749,817
    └─ Change in inventory,-11,8,-3,-3,-13,21,-38,-1,4,1,-35,-22
  └─ Manufacturing Cost %,2.72%,1.60%,5.10%,1.85%,0.90%,1.45%,0.93%,0.89%,1.15%,1.79%,1.74%,0.00%
  └─ Employee Cost %,23.03%,20.88%,17.51%,18.39%,19.41%,19.15%,18.92%,18.57%,20.54%,20.10%,17.46%,17.79%
  └─ Other Cost %,35.33%,32.38%,27.50%,26.45%,28.87%,28.77%,24.95%,25.03%,25.43%,25.50%,20.94%,20.99%
Operating Profit,118,172,269,322,345,372,431,489,539,677,1018,1120
OPM %,22%,29%,36%,38%,35%,35%,36%,36%,32%,34%,35%,36%
Other Income,7,3,25,26,31,12,9,22,9,22,18,-9
  └─ Exceptional items,3.33,2.85,3.34,3.68,1.43,5.50,2.84,-2.08,5.12,3.39,2.08,-17.24
  └─ Other income normal,3.49,0.46,21.59,22.73,29.94,6.16,5.85,23.92,4.02,18.29,15.42,7.84
Interest,0,0,1,11,23,2,2,4,26,85,231,193
Depreciation,16,20,23,26,36,50,43,65,117,183,315,280
Profit before tax,109,154,270,312,317,331,394,442,405,431,489,639
Tax %,18%,13%,9%,6%,8%,11%,10%,8%,8%,8%,23%,-1%
Net Profit,89,135,247,295,291,297,355,406,374,397,375,648
  └─ Minority share,-0,-1,0,-1,-0,-0,0,0,8,-5,-23,-28
  └─ Exceptional items AT,3,2,3,3,1,4,2,-2,4,3,2,-13
  └─ Profit excl Excep,87,133,244,292,290,292,353,407,370,394,373,660
  └─ Profit for PE,87,131,244,291,290,292,353,408,378,389,350,632
  └─ Profit for EPS,89,134,247,294,291,296,355,406,382,392,352,620
  └─ Profit Growth %,28%,52%,86%,19%,-1%,1%,21%,16%,-7%,3%,-10%,80%
EPS in Rs,6489.45,9714.18,17.95,21.39,21.15,21.84,26.16,29.88,28.10,28.82,25.84,44.72
Dividend Payout %,0%,63%,0%,0%,0%,13%,21%,20%,26%,0%,28%,16%
