Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2038,2599,1576,1035,942,734,909,948,1162,1164,677,552
  └─ Sales Growth %,25.96%,27.54%,-39.36%,-34.32%,-8.98%,-22.10%,23.84%,4.29%,22.59%,0.12%,-41.86%,-18.44%
Expenses,1383,1654,1212,1010,885,687,945,1012,1415,1463,959,699
  └─ Material Cost %,42%,61%,70%,65%,79%,85%,99%,79%,89%,82%,79%,60%
    └─ Raw material cost,821,1593,1099,712,713,606,888,736,1031,950,536,333
    └─ Change in inventory,28,-15,4,-38,35,15,9,9,0,0,0,0
  └─ Manufacturing Cost %,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
  └─ Employee Cost %,2%,2%,3%,4%,5%,5%,3%,3%,3%,2%,3%,3%
  └─ Other Cost %,12%,1%,4%,28%,10%,4%,2%,25%,30%,42%,60%,63%
Operating Profit,655,945,365,26,57,47,-36,-63,-253,-299,-282,-147
OPM %,32%,36%,23%,2%,6%,6%,-4%,-7%,-22%,-26%,-42%,-27%
Other Income,147,101,25,48,41,-924,135,127,902,301,335,200
  └─ Exceptional items,109,0,0,0,0,-970,0,0,0,1,0,0
  └─ Other income normal,38,101,25,48,41,46,135,127,902,300,335,200
Interest,515,748,751,835,279,150,246,31,47,41,39,1
Depreciation,198,222,269,249,224,72,129,141,799,32,531,523
Profit before tax,88,76,-630,-1010,-405,-1099,-276,-108,-197,-71,-518,-471
Tax %,94%,68%,2%,-4%,-6%,1%,-5%,17%,-10%,-14%,1%,-0%
Net Profit,6,25,-644,-966,-381,-1115,-262,-127,-177,-61,-523,-470
  └─ Profit from Associates,0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-10,-4,-81,100,37,49,28,21,33,16,48,25
  └─ Exceptional items AT,27,0,0,0,0,-956,0,0,0,1,0,0
  └─ Profit excl Excep,-21,25,-644,-966,-381,-159,-262,-127,-177,-62,-523,-470
  └─ Profit for PE,-30,21,-725,-866,-344,-152,-233,-106,-144,-46,-475,-445
  └─ Profit for EPS,-4,21,-725,-866,-344,-1066,-233,-106,-144,-45,-475,-445
  └─ Profit Growth %,86%,168%,-3627%,-19%,60%,56%,-54%,54%,-35%,68%,-934%,6%
EPS in Rs,-0.48,2.78,-98.22,-117.33,-46.60,-144.43,-31.63,-14.41,-19.47,-6.11,-64.39,-60.24
Dividend Payout %,-42%,0%,-0%,-0%,0%,0%,0%,0%,0%,0%,0%,0%
