Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,826,189,305,1067,1787,1808,1530,1342,2758,2874,3584,3615
  └─ Sales Growth %,239.14%,-77.06%,61.28%,249.37%,67.42%,1.17%,-15.38%,-12.24%,105.48%,4.21%,24.70%,0.87%
Expenses,826,236,337,990,1608,1617,1365,1195,2511,2447,3064,2869
  └─ Material Cost %,71%,58%,23%,1%,1%,0%,0%,5%,14%,16%,18%,17%
    └─ Raw material cost,657,107,70,14,17,9,6,64,390,471,634,628
    └─ Change in inventory,-73,2,0,0,0,0,0,0,0,0,0,0
  └─ Manufacturing Cost %,13%,25%,60%,80%,81%,80%,75%,68%,64%,57%,57%,0%
  └─ Employee Cost %,6%,15%,10%,5%,5%,5%,5%,8%,5%,6%,6%,6%
  └─ Other Cost %,10%,27%,18%,7%,4%,4%,9%,8%,7%,5%,5%,56%
Operating Profit,-1,-47,-32,77,179,191,164,147,247,427,520,746
OPM %,-0%,-25%,-10%,7%,10%,11%,11%,11%,9%,15%,15%,21%
Other Income,238,83,78,95,93,112,142,103,668,160,179,35
  └─ Exceptional items,165,-1,-18,-20,20,6,0,47,530,-28,-30,-62
  └─ Other income normal,73,84,96,115,73,106,142,56,138,187,208,97
Interest,138,13,10,33,54,77,110,83,119,110,158,198
Depreciation,88,27,21,24,11,23,16,16,13,28,51,51
Profit before tax,11,-4,15,116,207,203,180,152,783,449,490,532
Tax %,94%,-116%,67%,40%,39%,25%,28%,17%,7%,29%,28%,26%
Net Profit,1,1,5,69,127,151,130,126,726,319,354,393
  └─ Minority share,0,0,0,0,-0,-2,-1,-1,-3,-24,-31,-43
  └─ Exceptional items AT,154,-0,-6,-11,12,4,0,1,453,1,0,-49
  └─ Profit excl Excep,-153,1,11,80,114,147,130,125,273,318,354,441
  └─ Profit for PE,-153,1,11,80,114,145,129,124,272,294,322,393
  └─ Profit for EPS,1,1,5,69,127,149,129,125,723,295,323,350
  └─ Profit Growth %,-350%,100%,1565%,640%,43%,27%,-11%,-4%,120%,8%,10%,22%
EPS in Rs,0.17,0.04,0.34,4.71,8.56,10.03,8.66,8.33,48.19,21.32,23.30,25.28
Dividend Payout %,0%,0%,223%,32%,23%,20%,17%,18%,18%,14%,13%,12%
