Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,9513,9527,9001,8391,12896,8901,7949,11138,15553,20845,22199,20823
  └─ Sales Growth %,30.82%,0.15%,-5.53%,-6.78%,53.69%,-30.98%,-10.69%,40.11%,39.64%,34.02%,6.50%,-6.20%
Expenses,8513,8540,8326,7518,11303,7824,7030,10110,14094,19076,20281,18987
  └─ Material Cost %,48.44%,41.44%,38.06%,36.41%,39.01%,34.41%,31.14%,32.23%,31.66%,35.62%,35.15%,42.10%
    └─ Raw material cost,4836,4150,3280,3162,4875,3032,2427,3485,4855,7450,7930,9001
    └─ Change in inventory,-228,-202,146,-107,155,30,49,105,69,-24,-126,-234
  └─ Manufacturing Cost %,34.05%,40.10%,46.04%,44.77%,42.71%,45.15%,50.29%,52.60%,53.67%,51.45%,51.09%,0.00%
  └─ Employee Cost %,4.17%,4.94%,5.11%,5.41%,3.84%,5.44%,4.79%,4.07%,3.51%,3.20%,3.56%,4.06%
  └─ Other Cost %,2.83%,3.16%,3.29%,3.01%,2.09%,2.91%,2.21%,1.87%,1.77%,1.24%,1.56%,45.02%
Operating Profit,1000,987,675,873,1592,1077,919,1028,1459,1769,1918,1836
OPM %,11%,10%,8%,10%,12%,12%,12%,9%,9%,8%,9%,9%
Other Income,127,71,87,-23,17,63,105,272,144,99,165,96
  └─ Exceptional items,18,-30,3,-116,-82,-38,13,202,33,-30,34,-34
  └─ Other income normal,108,102,85,93,99,101,92,70,111,128,131,130
Interest,737,643,513,460,522,554,480,478,515,595,680,745
Depreciation,277,248,203,172,193,199,181,187,203,212,216,235
Profit before tax,113,167,46,219,894,387,363,635,885,1061,1187,952
Tax %,45%,51%,82%,37%,37%,19%,22%,22%,27%,30%,27%,24%
Net Profit,48,82,8,139,568,314,283,494,646,740,868,724
  └─ Profit from Associates,-14,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,6,39,23,30,11,22,-15,-12,-37,-30,-48,-49
  └─ Exceptional items AT,10,-10,-5,-63,-52,-28,10,155,24,-21,25,-26
  └─ Profit excl Excep,38,92,14,202,620,342,273,339,622,761,844,750
  └─ Profit for PE,44,130,37,232,631,364,259,331,586,731,797,699
  └─ Profit for EPS,54,120,32,169,579,337,268,482,609,711,820,675
  └─ Profit Growth %,1017%,200%,-72%,527%,172%,-42%,-29%,28%,77%,25%,9%,-12%
EPS in Rs,0.97,2.17,0.57,2.81,9.63,5.52,4.40,7.91,9.70,11.32,13.06,10.76
Dividend Payout %,41%,28%,70%,36%,16%,4%,18%,25%,23%,19%,17%,20%
