Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,24,30,42,45,52,42,31,67,175,215,100,117
  └─ Sales Growth %,17.70%,26.76%,42.43%,5.32%,16.47%,-20.10%,-24.39%,112.92%,160.75%,22.97%,-53.51%,16.58%
Expenses,16,22,26,31,34,38,34,70,162,189,129,131
  └─ Manufacturing Cost %,0%,0%,9%,23%,2%,4%,19%,21%,26%,29%,40%,0%
  └─ Employee Cost %,47%,53%,37%,24%,37%,62%,64%,60%,51%,42%,58%,57%
  └─ Other Cost %,19%,20%,16%,22%,27%,26%,24%,22%,16%,16%,31%,55%
Operating Profit,8,8,16,14,18,3,-2,-3,13,26,-29,-15
OPM %,34%,27%,38%,31%,34%,8%,-7%,-4%,7%,12%,-29%,-13%
Other Income,1,2,1,1,1,2,3,4,4,3,-27,-10
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,1.18,2.52,2.94,0.00,0.26,-28.51,-11.21
  └─ Other income normal,0.87,2.15,1.06,0.79,1.25,1.07,0.34,1.01,4.00,2.31,1.62,1.07
Interest,1,1,2,2,1,1,1,2,4,8,7,3
Depreciation,1,1,3,4,3,4,4,4,5,6,5,3
Profit before tax,7,8,12,9,15,0,-5,-4,8,14,-68,-31
Tax %,36%,32%,10%,16%,18%,-367%,12%,15%,5%,4%,1%,1%
Net Profit,5,6,11,7,12,0,-5,-5,7,14,-69,-31
  └─ Minority share,-0.01,0.00,-0.02,-0.05,0.04,0.01,0.01,0.45,-2.78,-5.82,31.63,12.30
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.29,2.52,2.94,0.00,0.25,-28.22,-11.12
  └─ Profit excl Excep,4.69,5.52,10.97,7.45,12.38,0.00,-7.90,-7.94,7.47,13.62,-40.46,-19.68
  └─ Profit for PE,4.68,5.52,10.95,7.40,12.42,0.01,-7.89,-7.23,4.69,7.90,-21.83,-11.82
  └─ Profit for EPS,4.68,5.52,10.95,7.40,12.42,0.30,-5.37,-4.55,4.69,8.05,-37.05,-18.50
  └─ Profit Growth %,57.58%,17.95%,98.37%,-32.42%,67.84%,-99.92%,-78953.16%,8.37%,164.91%,68.55%,-376.11%,45.84%
EPS in Rs,43.31,51.09,20.27,9.86,16.55,0.40,-7.16,-6.06,6.25,10.73,-37.04,-18.50
Dividend Payout %,23%,4%,5%,10%,8%,0%,0%,0%,0%,0%,0%,0%
