Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,11572,13533,16425,20269,29624,26052,20039,19019,22702,27606,30919,30208
  └─ Sales Growth %,15.94%,16.95%,21.37%,23.40%,46.16%,-12.06%,-23.08%,-5.09%,19.37%,21.60%,12.00%,-2.30%
Interest,8083,8965,10627,12529,19811,19258,12611,12528,14800,19527,21998,20450
Expenses,2548,3429,4790,6595,11834,39246,14937,8058,10371,11350,11360,12199
  └─ Manufacturing Cost %,0.14%,0.12%,0.12%,0.17%,0.14%,0.14%,0.16%,0.20%,0.24%,0.22%,0.20%,0.00%
  └─ Employee Cost %,8.54%,9.76%,11.22%,11.04%,8.58%,10.35%,12.58%,15.58%,15.33%,14.10%,13.42%,14.57%
  └─ Other Cost %,13.35%,15.46%,17.82%,21.33%,31.22%,140.16%,61.80%,26.59%,30.11%,26.80%,23.12%,25.81%
Financing Profit,940,1139,1008,1144,-2021,-32452,-7509,-1568,-2468,-3272,-2439,-2441
Financing Margin %,8%,8%,6%,6%,-7%,-125%,-37%,-8%,-11%,-12%,-8%,-8%
Other Income,2048,2729,4218,5293,4675,11956,3107,3405,3883,5355,6157,7084
  └─ Exceptional items,-0,0,0,-1,0,0,-3,-13,7,-2,-15,0
  └─ Other income normal,2048,2729,4218,5294,4675,11956,3111,3417,3876,5357,6172,7084
Depreciation,86,112,173,232,305,342,360,403,433,546,493,0
Profit before tax,2902,3756,5053,6205,2349,-20838,-4762,1434,981,1538,3224,4643
Tax %,31%,33%,34%,32%,27%,-21%,-27%,26%,25%,16%,24%,24%
Net Profit,1997,2530,3340,4233,1709,-16433,-3489,1064,736,1285,2447,3512
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-0,-0
  └─ Exceptional items AT,-0,0,0,-1,0,0,-3,-9,5,-2,-11,0
  └─ Profit excl Excep,1998,2530,3340,4234,1709,-16433,-3485,1073,731,1287,2458,3512
  └─ Profit for PE,1998,2530,3340,4234,1709,-16433,-3485,1073,731,1287,2458,3512
  └─ Profit for EPS,1997,2530,3340,4233,1709,-16433,-3489,1064,736,1285,2446,3512
  └─ Profit Growth %,24%,27%,32%,27%,-60%,-1061%,79%,131%,-32%,76%,91%,43%
EPS in Rs,9.56,12.03,14.63,18.38,7.38,-13.09,-1.39,0.42,0.26,0.45,0.78,1.12
Dividend Payout %,19%,17%,16%,15%,27%,0%,0%,0%,0%,0%,0%,0%
