Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,27392,28487,31578,26489,29066,32838,33498,38654,43886,48497,52578,58462
  └─ Sales Growth %,70.34%,4.00%,10.85%,-16.12%,9.73%,12.98%,2.01%,15.39%,13.53%,10.51%,8.42%,11.19%
Expenses,19498,20313,21476,20858,22689,25855,25028,28397,32235,35479,37464,40731
  └─ Material Cost %,24.60%,22.22%,25.75%,28.03%,27.07%,28.11%,25.94%,26.78%,24.30%,21.99%,20.44%,19.75%
    └─ Raw material cost,6625,6724,8402,7194,8302,8930,9328,10459,11349,10370,10597,11201
    └─ Change in inventory,114,-394,-272,231,-433,301,-638,-108,-687,292,150,343
  └─ Manufacturing Cost %,7.26%,8.26%,7.91%,9.02%,8.60%,7.04%,7.02%,6.68%,6.30%,6.08%,5.73%,0.00%
  └─ Employee Cost %,16.44%,16.75%,15.52%,20.26%,20.53%,19.38%,20.49%,18.89%,18.90%,19.44%,18.97%,19.53%
  └─ Other Cost %,22.88%,24.07%,18.83%,21.43%,21.86%,24.21%,21.27%,21.11%,23.95%,25.65%,26.12%,30.39%
Operating Profit,7894,8174,10102,5631,6377,6983,8470,10258,11650,13018,15114,17731
OPM %,29%,29%,32%,21%,22%,21%,25%,27%,27%,27%,29%,30%
Other Income,283,-42,610,-135,-258,382,-3449,-3505,459,865,1444,664
  └─ Exceptional items,-57,-589,37,-947,-1263,-266,-4292,-4532,-164,-504,-694,-1307
  └─ Other income normal,340,546,573,812,1005,648,843,1027,623,1370,2139,1972
Interest,579,523,400,518,555,303,141,127,172,238,231,339
Depreciation,1195,1038,1265,1500,1753,2053,2080,2144,2529,2557,2575,2938
Profit before tax,6403,6571,9048,3479,3810,5010,2799,4481,9408,11088,13752,15119
Tax %,14%,14%,13%,26%,16%,16%,18%,24%,9%,13%,20%,24%
Net Profit,5476,5658,7846,2542,3208,4172,2272,3389,8513,9610,10965,11509
  └─ Profit from Associates,-13,1,10,-25,-1,-15,-12,-17,-48,-38,-15,-56
  └─ Minority share,-936,-1113,-882,-447,-542,-407,631,-117,-39,-34,-36,-29
  └─ Exceptional items AT,-42,-482,32,-699,-996,-196,-2824,-3444,-131,-414,-527,-1000
  └─ Profit excl Excep,5518,6140,7814,3242,4204,4368,5097,6834,8644,10024,11491,12509
  └─ Profit for PE,4575,4933,6936,2672,3493,3942,5728,6599,8604,9989,11454,12477
  └─ Profit for EPS,4539,4546,6964,2096,2665,3765,2904,3273,8474,9576,10929,11479
  └─ Profit Growth %,-1%,8%,41%,-61%,31%,13%,45%,15%,30%,16%,15%,9%
EPS in Rs,21.92,18.89,29.03,8.73,11.11,15.69,12.10,13.64,35.32,39.91,45.55,47.84
Dividend Payout %,14%,5%,12%,23%,25%,25%,62%,73%,33%,34%,35%,33%
