Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,428,483,467,503,504,492,445,434,447,406,551,1113
  └─ Sales Growth %,-7%,13%,-3%,8%,0%,-2%,-10%,-2%,3%,-9%,36%,102%
Expenses,745,436,417,434,433,404,314,305,346,376,528,1025
  └─ Material Cost %,0%,-0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,21%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,237
    └─ Change in inventory,1,-2,0,0,0,0,0,0,0,0,0,-2
  └─ Manufacturing Cost %,6%,6%,4%,3%,3%,5%,3%,2%,4%,4%,4%,0%
  └─ Employee Cost %,74%,71%,71%,70%,67%,66%,60%,60%,64%,77%,78%,57%
  └─ Other Cost %,93%,13%,14%,13%,15%,12%,8%,8%,9%,12%,14%,14%
Operating Profit,-317,47,50,69,71,88,131,129,101,31,23,88
OPM %,-74%,10%,11%,14%,14%,18%,29%,30%,23%,8%,4%,8%
Other Income,544,249,53,36,46,36,29,35,30,71,56,30
  └─ Exceptional items,254.85,235.33,29.40,1.56,0.62,1.90,2.03,3.03,6.21,3.17,4.71,-8.31
  └─ Other income normal,289.47,13.80,23.62,34.87,45.40,33.85,27.41,32.23,23.53,67.69,51.13,38.70
Interest,0,0,0,0,0,1,0,0,0,0,3,4
Depreciation,11,7,7,6,7,11,10,7,7,7,14,39
Profit before tax,216,290,96,100,111,112,149,158,124,94,62,76
Tax %,45%,29%,12%,17%,18%,30%,23%,19%,20%,16%,19%,23%
Net Profit,120,206,85,82,90,79,115,128,99,79,51,59
  └─ Minority share,0,0,0,0,0,0,0,0,0,-0,-0,-5
  └─ Exceptional items AT,157,168,26,1,1,1,2,2,5,3,4,-5
  └─ Profit excl Excep,-37,39,59,81,90,78,113,126,94,76,47,64
  └─ Profit for PE,-37,39,59,81,90,78,113,126,94,76,46,59
  └─ Profit for EPS,120,206,85,82,90,79,115,128,99,79,50,54
  └─ Profit Growth %,-181%,204%,52%,38%,11%,-14%,46%,11%,-25%,-20%,-39%,27%
EPS in Rs,56.01,116.42,49.50,48.17,52.85,52.38,76.11,85.21,66.09,52.21,33.25,35.51
Dividend Payout %,48%,27%,14%,21%,24%,105%,33%,29%,38%,48%,75%,70%
