Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,8514,7757,7600,8943,12429,13135,11906,15857,29587,23556,19798,21514
  └─ Sales Growth %,,-8.89%,-2.03%,17.66%,38.99%,5.68%,-9.36%,33.19%,86.58%,-20.38%,-15.95%,8.67%
Expenses,8130,7197,7041,8404,11417,12283,11001,15469,28509,22939,19182,20681
  └─ Material Cost %,50%,47%,44%,48%,52%,53%,53%,58%,66%,67%,61%,64%
    └─ Raw material cost,4186,3901,3405,4249,7483,6601,5590,10992,20395,14360,11253,13831
    └─ Change in inventory,84,-246,-50,7,-1019,413,761,-1820,-826,1379,863,-27
  └─ Manufacturing Cost %,34%,33%,33%,30%,28%,26%,24%,28%,23%,22%,26%,22%
  └─ Employee Cost %,6%,6%,6%,8%,4%,5%,5%,4%,2%,3%,3%,3%
  └─ Other Cost %,6%,7%,9%,8%,8%,9%,10%,8%,5%,6%,6%,7%
Operating Profit,385,560,559,539,1012,852,904,388,1077,617,615,834
OPM %,5%,7%,7%,6%,8%,6%,8%,2%,4%,3%,3%,4%
Other Income,37,45,45,62,52,-331,33,26,195,196,203,96
  └─ Exceptional items,1,0,2,40,4,-386,1,2,0,9,15,0
  └─ Other income normal,36,45,43,22,48,54,32,24,195,186,187,96
Interest,304,231,193,192,320,409,294,137,308,277,233,249
Depreciation,73,87,85,73,285,374,312,335,353,362,373,405
Profit before tax,45,287,325,335,459,-263,331,-58,612,174,212,275
Tax %,41%,31%,36%,36%,36%,-31%,28%,63%,25%,14%,13%,23%
Net Profit,26,197,208,213,294,-181,237,-95,458,150,184,211
  └─ Exceptional items AT,1,0,1,25,2,-377,1,2,0,8,13,0
  └─ Profit excl Excep,26,197,207,187,292,196,236,-97,458,142,171,211
  └─ Profit for PE,26,197,207,187,292,196,236,-97,458,142,171,211
  └─ Profit for EPS,26,197,208,213,294,-181,237,-95,458,150,184,211
  └─ Profit Growth %,,667%,5%,-9%,56%,-33%,21%,-141%,571%,-69%,20%,24%
EPS in Rs,0.53,4.02,4.24,4.34,5.99,-3.69,4.83,-1.94,9.34,3.06,3.75,4.31
Dividend Payout %,32%,30%,0%,0%,31%,-26%,0%,0%,30%,9%,42%,0%
