Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1151,1175,1258,1418,1688,1543,1609,2102,2203,2346,2578,3076
  └─ Sales Growth %,6.13%,2.04%,7.03%,12.73%,19.08%,-8.60%,4.29%,30.65%,4.80%,6.49%,9.90%,19.29%
Expenses,1009,1037,1095,1222,1479,1355,1355,1713,1822,1951,2162,2592
  └─ Material Cost %,47.76%,45.70%,44.56%,45.48%,45.63%,45.72%,45.99%,45.15%,46.56%,45.53%,43.78%,43.63%
    └─ Raw material cost,561,544,560,652,814,697,732,1024,1026,1052,1155,1401
    └─ Change in inventory,-11,-7,0,-7,-43,8,8,-75,-0,16,-26,-59
  └─ Manufacturing Cost %,19.85%,20.56%,19.73%,19.39%,20.04%,19.08%,17.03%,16.91%,16.83%,17.42%,18.48%,0.00%
  └─ Employee Cost %,13.02%,14.74%,15.10%,14.70%,15.44%,16.83%,15.31%,14.13%,14.52%,15.42%,16.56%,16.98%
  └─ Other Cost %,7.01%,7.29%,7.72%,6.63%,6.53%,6.23%,5.90%,5.29%,4.77%,4.78%,5.04%,23.66%
Operating Profit,142,138,162,196,209,187,254,389,381,395,416,484
OPM %,12%,12%,13%,14%,12%,12%,16%,19%,17%,17%,16%,16%
Other Income,9,4,10,5,15,22,21,35,46,56,78,71
  └─ Exceptional items,7,0,1,1,12,20,14,23,21,7,23,3
  └─ Other income normal,2,4,9,4,3,3,7,12,26,49,55,68
Interest,18,18,16,12,13,16,11,9,8,9,11,15
Depreciation,39,46,53,58,68,79,83,83,79,78,92,115
Profit before tax,94,78,103,131,143,115,180,332,340,365,391,424
Tax %,22%,17%,28%,33%,32%,22%,26%,26%,26%,26%,23%,25%
Net Profit,74,66,75,89,100,91,133,246,252,271,302,319
  └─ Profit from Associates,1,1,1,1,3,1,0,0,0,0,0,0
  └─ Minority share,-3,-2,-4,-3,0,0,1,-0,-0,-0,0,0
  └─ Exceptional items AT,5,0,1,1,8,15,10,17,15,5,17,2
  └─ Profit excl Excep,69,66,74,89,91,77,123,229,237,266,285,317
  └─ Profit for PE,66,63,70,85,91,77,123,229,237,266,285,317
  └─ Profit for EPS,71,64,71,86,100,92,133,245,252,271,302,319
  └─ Profit Growth %,9%,-4%,11%,22%,7%,-16%,60%,86%,3%,13%,7%,11%
EPS in Rs,22.68,20.22,22.61,27.41,31.72,29.19,42.51,78.20,80.25,86.43,94.73,99.95
Dividend Payout %,15%,15%,15%,8%,16%,17%,24%,19%,20%,21%,21%,22%
