Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4978,5846,6501,7306,9446,10879,12370,26109,33183,35517,38008,42308
  └─ Sales Growth %,1.17%,17.44%,11.19%,12.39%,29.28%,15.17%,13.71%,111.07%,27.10%,7.03%,7.01%,11.31%
Expenses,3973,4819,5271,6119,7562,8849,9645,20860,27075,29130,31513,34752
  └─ Manufacturing Cost %,10%,13%,7%,14%,13%,14%,14%,14%,13%,13%,14%,15%
  └─ Employee Cost %,59%,60%,57%,59%,58%,60%,60%,61%,63%,64%,65%,62%
  └─ Other Cost %,11%,9%,17%,10%,9%,7%,4%,5%,5%,5%,5%,5%
Operating Profit,1005,1028,1230,1187,1883,2029,2725,5249,6108,6387,6495,7555
OPM %,20%,18%,19%,16%,20%,19%,22%,20%,18%,18%,17%,18%
Other Income,99,187,187,426,302,329,274,766,557,702,990,566
  └─ Exceptional items,-1,-3,19,0,0,0,0,0,0,0,0,-528
  └─ Other income normal,99,190,167,426,302,329,274,766,557,702,990,1094
Interest,10,6,3,16,11,83,79,123,150,222,279,276
Depreciation,158,174,178,156,147,273,332,597,723,819,992,1054
Profit before tax,936,1035,1236,1442,2028,2003,2588,5294,5792,6049,6214,6791
Tax %,18%,19%,21%,23%,25%,24%,25%,25%,24%,24%,26%,27%
Net Profit,769,836,971,1112,1516,1520,1938,3950,4410,4585,4602,4983
  └─ Minority share,-0,-0,-0,-0,0,-0,-2,-2,-2,-2,-3,35
  └─ Exceptional items AT,-1,-2,14,0,0,0,0,0,0,0,0,-386
  └─ Profit excl Excep,769,838,956,1112,1516,1520,1938,3950,4410,4585,4602,5369
  └─ Profit for PE,769,838,956,1112,1516,1520,1936,3948,4408,4582,4599,5404
  └─ Profit for EPS,769,836,971,1112,1516,1520,1936,3948,4408,4582,4599,5018
  └─ Profit Growth %,-23%,9%,14%,16%,36%,0%,27%,104%,12%,4%,0%,18%
EPS in Rs,238.30,49.25,56.91,64.65,87.37,87.30,110.79,225.27,149.02,154.72,155.21,169.25
Dividend Payout %,63%,72%,29%,33%,32%,32%,36%,41%,40%,42%,42%,44%
