Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,15708,21260,22871,29636,33197,21951,19454,26237,41673,45703,48535,56362
  └─ Sales Growth %,32.46%,35.34%,7.58%,29.58%,12.02%,-33.88%,-11.38%,34.87%,58.83%,9.67%,6.20%,16.13%
Expenses,14191,18281,19826,25387,28287,18718,16992,23472,36580,37848,39327,45617
  └─ Material Cost %,66%,66%,64%,65%,65%,61%,62%,67%,69%,64%,61%,60%
    └─ Raw material cost,10470,14438,15473,18068,22518,12039,12576,17565,29448,29798,29418,34122
    └─ Change in inventory,-41,-464,-739,1150,-919,1307,-529,48,-629,-569,262,-266
  └─ Manufacturing Cost %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,0%
  └─ Employee Cost %,10%,8%,8%,8%,8%,10%,11%,10%,8%,8%,9%,8%
  └─ Other Cost %,12%,10%,12%,11%,10%,12%,12%,10%,9%,9%,10%,12%
Operating Profit,1517,2979,3045,4248,4910,3233,2462,2765,5093,7856,9208,10745
OPM %,10%,14%,13%,14%,15%,15%,13%,11%,12%,17%,19%,19%
Other Income,-106,-321,406,190,139,57,207,-230,166,160,405,252
  └─ Exceptional items,-289,-411,67,33,52,-32,87,-310,88,-9,81,-384
  └─ Other income normal,183,90,338,156,88,89,120,80,78,169,324,636
Interest,872,925,1049,1227,1502,1802,1901,1869,2094,2982,3930,4705
Depreciation,580,524,573,646,676,750,836,866,900,927,1087,1138
Profit before tax,-42,1209,1829,2565,2872,739,-67,-200,2265,4106,4596,5155
Tax %,415%,41%,11%,29%,24%,38%,4%,43%,40%,34%,26%,28%
Net Profit,-205,712,1633,1814,2195,460,-70,-285,1359,2696,3383,3721
  └─ Profit from Associates,9,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,339,-30,-44,-53,-116,-123,-96,-73,-120,-213,-276,-250
  └─ Exceptional items AT,911,-236,51,23,39,-20,24,-413,50,-6,51,-268
  └─ Profit excl Excep,-1116,948,1582,1791,2155,479,-94,127,1308,2702,3332,3989
  └─ Profit for PE,-777,908,1540,1738,2041,351,-189,54,1193,2489,3060,3721
  └─ Profit for EPS,134,682,1589,1760,2079,337,-165,-359,1239,2484,3107,3471
  └─ Profit Growth %,-51%,217%,70%,13%,17%,-83%,-154%,128%,2111%,109%,23%,22%
EPS in Rs,0.24,1.20,2.79,3.01,3.54,0.57,-0.28,-0.61,2.11,4.23,5.29,5.91
Dividend Payout %,96%,40%,28%,40%,44%,44%,-107%,-82%,62%,59%,59%,59%
