Metric,Mar 2006,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,189,270,264,288,317,313,94,227,384,408,450,508
  └─ Sales Growth %,,,-1.96%,8.98%,9.93%,-1.34%,-69.88%,141.14%,68.92%,6.36%,10.22%,13.07%
Expenses,105,207,206,217,248,238,96,175,265,278,311,353
  └─ Material Cost %,8.10%,0.00%,11.73%,10.96%,11.00%,10.65%,12.10%,11.03%,9.86%,8.91%,8.49%,8.63%
    └─ Raw material cost,15.28,0.00,31.02,31.60,34.84,33.28,11.39,25.04,37.82,36.37,38.16,43.88
  └─ Manufacturing Cost %,11.98%,34.96%,27.50%,25.44%,30.61%,27.76%,34.18%,27.64%,28.05%,28.26%,27.41%,6.05%
  └─ Employee Cost %,14.79%,21.21%,22.94%,21.71%,20.65%,21.38%,29.46%,22.14%,18.07%,19.21%,19.02%,20.19%
  └─ Other Cost %,20.53%,20.53%,15.80%,17.03%,15.88%,16.47%,26.55%,16.43%,13.01%,11.73%,14.17%,34.65%
Operating Profit,84,63,58,72,69,74,-2,52,119,130,139,155
OPM %,45%,23%,22%,25%,22%,24%,-2%,23%,31%,32%,31%,30%
Other Income,1,2,8,3,7,1,3,1,29,2,12,291
  └─ Exceptional items,-0,-0,2,-0,0,-0,0,-0,-0,-1,-0,283
  └─ Other income normal,1,2,5,3,7,1,3,1,29,3,12,9
Interest,4,31,29,25,22,23,20,19,15,13,9,5
Depreciation,11,18,18,17,17,17,17,16,15,14,13,15
Profit before tax,70,15,19,32,38,36,-36,19,118,105,129,427
Tax %,34%,46%,44%,34%,36%,34%,-27%,47%,32%,29%,26%,9%
Net Profit,46,4,4,20,27,28,-40,2,93,93,117,410
  └─ Profit from Associates,0,-5,-6,-1,3,4,-14,-8,14,18,22,22
  └─ Exceptional items AT,-0,-0,1,-0,0,-0,0,-0,-0,-1,-0,256
  └─ Profit excl Excep,46,4,3,20,27,28,-40,2,93,93,117,154
  └─ Profit for PE,46,4,3,20,27,28,-40,2,93,93,117,154
  └─ Profit for EPS,46,4,4,20,27,28,-40,2,93,93,117,410
  └─ Profit Growth %,,,-6%,500%,33%,4%,-242%,105%,4323%,0%,25%,32%
EPS in Rs,7.38,0.57,0.67,3.25,4.34,4.48,-6.37,0.33,14.88,14.79,18.69,65.43
Dividend Payout %,27%,70%,59%,18%,14%,0%,0%,0%,7%,10%,11%,3%
