Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,7488,7826,8783,9915,11635,13590,14314,14382,17812,23565,28106,29674
  └─ Sales Growth %,6.88%,4.52%,12.23%,12.88%,17.35%,16.80%,5.33%,0.47%,23.85%,32.30%,19.27%,5.58%
Interest,5056,5259,5653,6226,7316,8678,8435,7959,9975,14495,17631,17772
Expenses,1701,2529,2749,3331,3572,4608,5527,5758,5828,6792,8523,10637
  └─ Manufacturing Cost %,0.64%,0.73%,0.71%,0.59%,0.58%,0.56%,0.49%,0.60%,0.65%,0.55%,0.62%,0.00%
  └─ Employee Cost %,12.22%,13.75%,13.57%,12.90%,12.27%,13.82%,15.19%,17.49%,13.72%,13.54%,12.65%,12.66%
  └─ Other Cost %,9.85%,17.82%,17.02%,20.11%,17.85%,19.53%,22.93%,21.95%,18.35%,14.73%,17.05%,23.19%
Financing Profit,731,38,382,358,747,304,352,664,2009,2278,1952,1265
Financing Margin %,10%,0%,4%,4%,6%,2%,2%,5%,11%,10%,7%,4%
Other Income,879,808,1084,1160,1335,1882,1972,2121,2436,3216,3924,4598
  └─ Exceptional items,-0,-0,0,-0,18,5,2,5,1,8,2,0
  └─ Other income normal,879,809,1084,1161,1317,1877,1970,2116,2435,3208,3922,4598
Depreciation,79,108,124,125,122,126,115,139,182,234,288,0
Profit before tax,1530,739,1342,1393,1960,2060,2209,2646,4263,5261,5588,5863
Tax %,34%,34%,36%,35%,35%,25%,25%,26%,26%,25%,25%,24%
Net Profit,1058,486,867,935,1318,1590,1680,1996,3210,3964,4234,4491
  └─ Profit from Associates,46,-1,14,26,36,38,32,31,34,37,33,8
  └─ Minority share,0,0,0,0,-2,-10,-15,-27,-45,-84,-75,-146
  └─ Exceptional items AT,-0,-0,0,-0,12,4,1,4,1,6,2,0
  └─ Profit excl Excep,1058,487,867,936,1306,1587,1678,1993,3209,3958,4232,4491
  └─ Profit for PE,1058,487,867,936,1305,1577,1663,1966,3164,3874,4157,4345
  └─ Profit for EPS,1058,486,867,935,1316,1580,1664,1970,3165,3880,4159,4345
  └─ Profit Growth %,25%,-54%,78%,8%,39%,21%,5%,18%,61%,22%,7%,5%
EPS in Rs,6.17,2.83,5.03,4.74,6.63,7.93,8.34,9.37,14.95,15.93,16.93,17.63
Dividend Payout %,18%,25%,18%,21%,21%,0%,8%,19%,7%,8%,7%,7%
