Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,11067,12124,8363,10275,10664,12159,11632,12544,14246,15293,17001,18570
  └─ Sales Growth %,9.45%,9.56%,-31.02%,22.86%,3.79%,14.02%,-4.34%,7.84%,13.57%,7.35%,11.17%,9.23%
Expenses,9088,8839,5510,7235,7738,8902,8338,9509,11972,13017,14152,15123
  └─ Material Cost %,-0%,-0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,107
    └─ Change in inventory,-31,-20,0,0,0,0,0,15,14,0,0,0
  └─ Manufacturing Cost %,47%,38%,49%,52%,56%,57%,56%,60%,69%,70%,70%,61%
  └─ Employee Cost %,27%,27%,10%,11%,12%,10%,10%,10%,9%,8%,8%,8%
  └─ Other Cost %,8%,8%,6%,7%,5%,6%,5%,6%,6%,7%,6%,12%
Operating Profit,1979,3285,2854,3040,2926,3257,3293,3035,2274,2276,2849,3447
OPM %,18%,27%,34%,30%,27%,27%,28%,24%,16%,15%,17%,19%
Other Income,153,116,475,454,1163,842,665,1013,1584,2000,1618,1260
  └─ Exceptional items,31,-134,41,2,-3,39,17,-0,51,34,54,0
  └─ Other income normal,122,250,434,453,1166,803,648,1014,1533,1966,1564,1260
Interest,1045,1593,1482,1411,1432,1484,1340,1248,1241,1377,1479,1360
Depreciation,589,766,715,751,764,848,867,885,878,1217,1205,1228
Profit before tax,498,1042,1131,1331,1893,1768,1752,1915,1739,1683,1782,2119
Tax %,40%,30%,28%,27%,37%,26%,22%,27%,20%,14%,20%,24%
Net Profit,299,729,810,975,1198,1309,1363,1404,1397,1447,1428,1618
  └─ Minority share,-100,-131,-119,-63,-14,-42,-32,-46,-54,-71,-59,-76
  └─ Exceptional items AT,4,-93,29,1,-2,29,13,-0,41,27,41,0
  └─ Profit excl Excep,295,822,781,974,1200,1280,1350,1404,1356,1421,1387,1618
  └─ Profit for PE,196,675,666,912,1186,1239,1318,1358,1304,1351,1330,1542
  └─ Profit for EPS,199,598,691,913,1184,1267,1331,1358,1343,1376,1369,1542
  └─ Profit Growth %,-59%,245%,-1%,37%,30%,4%,6%,3%,-4%,4%,-2%,16%
EPS in Rs,1.50,4.51,5.21,6.88,8.93,9.56,10.04,10.25,10.13,10.38,10.33,11.63
Dividend Payout %,60%,22%,19%,18%,20%,21%,45%,44%,45%,44%,44%,52%
