Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,545,561,575,745,856,567,615,927,1264,1267,1252,1328
  └─ Sales Growth %,5.77%,2.90%,2.47%,29.59%,15.01%,-33.81%,8.51%,50.79%,36.30%,0.23%,-1.20%,6.13%
Expenses,500,497,510,673,780,518,569,869,1184,1175,1163,1218
  └─ Material Cost %,53.90%,44.56%,42.46%,46.98%,46.55%,42.40%,47.15%,48.90%,50.11%,44.15%,43.92%,43.72%
    └─ Raw material cost,308,266,252,351,447,223,271,493,632,587,547,577
    └─ Change in inventory,-14,-16,-8,-2,-49,18,19,-39,1,-28,2,4
  └─ Manufacturing Cost %,27.41%,32.86%,34.43%,32.33%,33.63%,34.81%,31.51%,31.57%,29.55%,33.58%,32.94%,10.49%
  └─ Employee Cost %,6.55%,7.04%,7.19%,6.20%,6.06%,8.27%,7.38%,6.04%,5.10%,5.87%,6.46%,6.76%
  └─ Other Cost %,3.86%,4.14%,4.74%,4.88%,4.89%,6.00%,6.42%,7.17%,8.93%,9.12%,9.59%,30.71%
Operating Profit,45,64,64,72,76,48,46,59,80,92,89,110
OPM %,8%,11%,11%,10%,9%,9%,8%,6%,6%,7%,7%,8%
Other Income,2,2,5,4,6,14,5,9,16,32,20,14
  └─ Exceptional items,-0.01,0.00,0.00,0.00,0.01,0.02,-0.02,-0.48,-0.38,18.46,3.36,0.00
  └─ Other income normal,1.73,2.09,4.54,4.32,5.93,13.57,4.88,9.40,16.14,13.61,17.11,13.97
Interest,5,7,6,3,7,13,17,26,31,32,35,33
Depreciation,13,13,13,16,17,19,22,23,24,24,25,27
Profit before tax,30,46,49,57,58,31,12,19,40,69,49,65
Tax %,26%,31%,31%,33%,33%,-17%,26%,25%,26%,21%,24%,25%
Net Profit,22,32,34,38,38,36,9,14,30,54,37,48
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.01,0.01,-0.01,-0.36,-0.28,14.64,2.54,0.00
  └─ Profit excl Excep,21.94,31.87,34.11,38.26,38.43,36.00,9.05,14.58,30.02,39.77,34.75,48.43
  └─ Profit for PE,21.94,31.87,34.11,38.26,38.43,36.00,9.05,14.58,30.02,39.77,34.75,48.43
  └─ Profit for EPS,21.94,31.87,34.11,38.26,38.44,36.01,9.04,14.22,29.74,54.41,37.29,48.43
  └─ Profit Growth %,-2.49%,45.26%,7.03%,12.17%,0.44%,-6.32%,-74.86%,61.10%,105.90%,32.48%,-12.62%,39.37%
EPS in Rs,2.52,3.66,3.92,4.40,4.42,4.14,1.04,1.63,3.42,6.25,4.29,5.57
Dividend Payout %,28%,22%,23%,23%,23%,0%,19%,18%,12%,6%,12%,13%
