Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,17,20,24,18,19,19,15,19,17,16,16,17
  └─ Sales Growth %,-5.62%,19.80%,17.56%,-23.56%,4.05%,-1.21%,-21.46%,29.56%,-13.50%,-2.72%,-1.31%,10.02%
Expenses,11,12,17,14,17,17,15,26,18,18,23,22
  └─ Material Cost %,0%,4%,0%,0%,0%,0%,0%,26%,5%,0%,0%,5%
    └─ Raw material cost,0.02,0.80,0.00,0.00,0.00,0.00,0.00,5.06,0.79,0.00,0.00,0.89
  └─ Manufacturing Cost %,7%,5%,10%,9%,13%,10%,17%,14%,14%,14%,14%,0%
  └─ Employee Cost %,43%,41%,49%,52%,56%,58%,66%,54%,65%,72%,75%,69%
  └─ Other Cost %,17%,10%,14%,13%,17%,22%,22%,43%,24%,28%,55%,52%
Operating Profit,6,8,7,5,2,2,-1,-7,-1,-2,-7,-4
OPM %,33%,40%,27%,26%,13%,10%,-5%,-38%,-8%,-14%,-45%,-26%
Other Income,6,12,11,10,11,11,17,-78,9,10,17,25
  └─ Exceptional items,0.96,3.43,2.28,-0.00,-0.01,-0.00,6.42,-89.46,0.01,0.06,-0.00,-0.00
  └─ Other income normal,4.70,8.17,8.87,9.70,10.78,11.05,10.09,11.18,8.82,9.72,17.15,24.91
Interest,0,1,1,2,2,3,3,2,2,2,3,2
Depreciation,2,2,3,3,3,3,3,3,3,3,2,3
Profit before tax,9,17,14,10,8,8,10,-91,3,3,5,15
Tax %,26%,2%,11%,22%,37%,37%,24%,0%,-11%,-51%,263%,28%
Net Profit,10,23,21,10,27,-11,11,-86,3,5,-7,11
  └─ Profit from Associates,3,7,8,2,22,-16,4,5,0,1,1,0
  └─ Minority share,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0
  └─ Exceptional items AT,1,3,2,0,-0,0,4,-88,0,0,0,0
  └─ Profit excl Excep,9,20,19,10,27,-11,7,2,3,5,-7,11
  └─ Profit for PE,9,20,19,10,27,-11,7,2,3,5,-7,11
  └─ Profit for EPS,10,23,21,10,27,-11,11,-86,3,5,-7,11
  └─ Profit Growth %,-34%,127%,-5%,-49%,170%,-141%,160%,-74%,77%,72%,-236%,252%
EPS in Rs,0.76,1.80,1.65,0.78,2.10,-0.86,0.87,-6.77,0.24,0.42,-0.57,0.86
Dividend Payout %,20%,11%,12%,26%,10%,-23%,23%,-1%,62%,36%,-26%,17%
