Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,5392,7299,9970,12746,18487,26375,26673,31633,41411,54974,69709,81982
  └─ Sales Growth %,,35.35%,36.60%,27.85%,45.04%,42.67%,1.13%,18.59%,30.91%,32.75%,26.80%,17.61%
Interest,2274,2959,3853,4696,6723,9608,9519,9848,12701,18886,24992,28666
Expenses,1752,2354,3250,4115,5454,9159,10839,11880,12693,16099,21754,26249
  └─ Manufacturing Cost %,0.00%,0.00%,0.00%,0.00%,4.16%,4.38%,5.00%,5.81%,4.93%,3.81%,4.13%,0.00%
  └─ Employee Cost %,8.39%,8.66%,9.37%,11.27%,10.51%,9.68%,9.38%,11.36%,12.33%,11.66%,10.80%,10.95%
  └─ Other Cost %,24.10%,23.59%,23.23%,21.01%,14.83%,20.67%,26.25%,20.38%,13.40%,13.82%,16.28%,21.07%
Financing Profit,1367,1986,2867,3935,6310,7609,6314,9905,16018,19989,22963,27067
Financing Margin %,25%,27%,29%,31%,34%,29%,24%,31%,39%,36%,33%,33%
Other Income,26,35,22,10,13,8,3,-17,-5,4,-2,-242
  └─ Exceptional items,-0,-0,-0,-0,3,-2,-7,-25,-13,-13,-36,-265
  └─ Other income normal,26,35,22,11,10,10,10,8,9,16,33,24
Depreciation,36,56,71,102,144,295,325,385,485,683,881,1009
Profit before tax,1357,1965,2817,3843,6179,7322,5992,9504,15528,19310,22080,25817
Tax %,34%,35%,35%,35%,35%,28%,26%,26%,26%,25%,24%,25%
Net Profit,898,1279,1836,2496,3995,5264,4420,7028,11508,14451,16779,19332
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-142,-315
  └─ Exceptional items AT,-0,-0,-0,-0,2,-2,-5,-18,-10,-9,-26,-195
  └─ Profit excl Excep,898,1279,1837,2497,3993,5265,4425,7047,11518,14460,16806,19527
  └─ Profit for PE,898,1279,1837,2497,3993,5265,4425,7047,11518,14460,16664,19209
  └─ Profit for EPS,898,1279,1836,2496,3995,5264,4420,7028,11508,14451,16638,19017
  └─ Profit Growth %,,42%,44%,36%,60%,32%,-16%,59%,63%,26%,15%,15%
EPS in Rs,1.79,2.37,3.34,4.32,6.91,8.75,7.33,11.61,19.01,23.35,26.77,30.56
Dividend Payout %,10%,10%,11%,9%,9%,11%,14%,17%,16%,15%,21%,20%
