Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2056,3166,3105,3131,3935,4606,5393,5306,5653,6229,6672,7345
  └─ Sales Growth %,10.35%,53.98%,-1.92%,0.83%,25.68%,17.06%,17.10%,-1.62%,6.54%,10.19%,7.12%,10.08%
Expenses,1653,2159,2490,2488,3061,3383,3913,4432,4970,5296,5664,6226
  └─ Material Cost %,34.75%,24.67%,27.63%,28.29%,25.23%,22.57%,23.31%,27.26%,30.23%,27.54%,26.88%,27.02%
    └─ Raw material cost,787,877,928,928,1085,1250,1451,1490,1630,1858,2083,2256
    └─ Change in inventory,-73,-96,-70,-42,-92,-211,-194,-43,79,-143,-290,-272
  └─ Manufacturing Cost %,5.37%,8.91%,8.24%,8.90%,8.33%,9.30%,8.63%,8.47%,9.41%,8.67%,9.15%,0.00%
  └─ Employee Cost %,14.92%,14.94%,18.00%,19.89%,18.98%,19.68%,19.49%,21.35%,20.68%,23.22%,23.42%,23.58%
  └─ Other Cost %,25.36%,19.68%,26.32%,22.38%,25.26%,21.90%,21.12%,26.44%,27.61%,25.60%,25.44%,34.17%
Operating Profit,403,1007,615,643,874,1223,1480,874,682,932,1008,1118
OPM %,20%,32%,20%,21%,22%,27%,27%,16%,12%,15%,15%,15%
Other Income,4,7,2,7,9,-39,87,56,-2,28,56,-12
  └─ Exceptional items,0,0,-1,5,3,-42,6,3,-4,3,17,-67
  └─ Other income normal,4,7,3,2,7,3,81,52,2,25,39,55
Interest,4,5,5,3,18,27,16,18,50,56,79,94
Depreciation,44,72,83,105,115,157,183,287,275,273,279,319
Profit before tax,359,936,529,541,749,1000,1368,625,355,632,707,694
Tax %,21%,23%,23%,22%,21%,20%,19%,17%,4%,3%,18%,3%
Net Profit,283,720,403,413,583,801,1146,521,342,616,582,671
  └─ Profit from Associates,0,0,-4,-8,-9,0,32,0,0,0,0,0
  └─ Minority share,0,0,0,-0,1,28,0,0,0,0,1,4
  └─ Exceptional items AT,0,0,-0,4,2,-33,5,3,-4,3,14,-55
  └─ Profit excl Excep,283,720,404,409,581,834,1141,518,346,613,568,726
  └─ Profit for PE,283,720,404,409,582,862,1141,518,346,613,569,729
  └─ Profit for EPS,283,720,403,413,584,829,1146,521,342,616,583,675
  └─ Profit Growth %,20%,155%,-44%,1%,42%,48%,32%,-55%,-33%,77%,-7%,28%
EPS in Rs,15.01,38.20,21.39,21.89,31.00,43.97,58.33,26.50,17.40,31.33,29.68,34.33
Dividend Payout %,23%,9%,19%,18%,18%,23%,24%,38%,46%,35%,37%,35%
