Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,50666,63162,73271,85288,105161,122189,128552,135936,170754,283649,336367,348615
  └─ Sales Growth %,19.06%,24.66%,16.01%,16.40%,23.30%,16.19%,5.21%,5.74%,25.61%,66.12%,18.59%,3.64%
Interest,27288,34070,38042,42381,53713,62137,59248,58584,77780,154139,183894,185491
Expenses,16164,20055,23856,29532,34856,45459,52457,56557,63042,174196,186974,207830
  └─ Manufacturing Cost %,1.70%,1.65%,1.74%,1.54%,1.22%,1.06%,1.28%,1.30%,1.27%,1.15%,1.17%,0.00%
  └─ Employee Cost %,10.19%,9.99%,11.61%,10.78%,9.94%,10.58%,10.64%,11.70%,11.73%,10.95%,10.16%,10.79%
  └─ Other Cost %,20.01%,20.11%,19.21%,22.30%,21.98%,25.57%,28.88%,28.60%,23.91%,49.32%,44.26%,48.83%
Financing Profit,7214,9037,11374,13374,16592,14593,16848,20795,29932,-44685,-34501,-44706
Financing Margin %,14%,14%,16%,16%,16%,12%,13%,15%,18%,-16%,-10%,-13%
Other Income,9546,11212,12905,16057,18947,24879,27333,31759,33912,124346,134548,146848
  └─ Exceptional items,11,-0,26,-1,33,26,47,71,93,200,156,0
  └─ Other income normal,9535,11212,12879,16058,18914,24853,27286,31688,33819,124146,134392,146848
Depreciation,680,738,886,967,1221,1277,1385,1681,2345,3092,3805,0
Profit before tax,16079,19511,23393,28464,34318,38195,42796,50873,61498,76569,96242,102141
Tax %,33%,34%,35%,35%,35%,29%,26%,25%,25%,15%,24%,22%
Net Profit,10703,12821,15317,18561,22446,27296,31857,38151,46149,65446,73440,79219
  └─ Profit from Associates,3,4,2,1,0,0,0,0,0,0,0,0
  └─ Minority share,-14,-20,-37,-51,-113,-42,-24,-98,-152,-1384,-2648,-3193
  └─ Exceptional items AT,7,-0,26,-1,21,19,33,51,70,163,119,0
  └─ Profit excl Excep,10696,12821,15291,18562,22425,27278,31824,38100,46079,65283,73321,79219
  └─ Profit for PE,10682,12801,15254,18511,22312,27235,31800,38002,45927,63902,70677,76026
  └─ Profit for EPS,10689,12801,15280,18510,22332,27254,31833,38053,45997,64062,70792,76026
  └─ Profit Growth %,22%,20%,19%,21%,21%,22%,17%,20%,21%,39%,11%,8%
EPS in Rs,10.66,12.66,14.91,17.83,20.50,24.85,28.87,34.31,41.22,42.16,46.26,49.39
Dividend Payout %,19%,19%,18%,18%,18%,5%,11%,23%,23%,23%,24%,31%
