Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1205,1401,1282,1329,1593,1708,1864,2201,2302,2539,3346,9787
  └─ Sales Growth %,9%,16%,-9%,4%,20%,7%,9%,18%,5%,10%,32%,193%
Expenses,1075,1232,1093,1139,1386,1460,1574,1923,2088,2220,2962,9197
  └─ Material Cost %,61%,58%,55%,57%,59%,57%,57%,58%,59%,56%,53%,51%
    └─ Raw material cost,742,809,719,772,980,1028,1040,1387,1327,1400,3336,4802
    └─ Change in inventory,-11,9,-8,-9,-38,-52,20,-116,42,16,-1562,169
  └─ Manufacturing Cost %,12%,13%,14%,13%,12%,11%,12%,14%,14%,14%,14%,0%
  └─ Employee Cost %,8%,7%,8%,7%,8%,9%,8%,8%,8%,8%,11%,17%
  └─ Other Cost %,9%,10%,9%,8%,8%,9%,7%,8%,9%,10%,11%,26%
Operating Profit,131,170,189,191,207,248,290,278,213,318,383,590
OPM %,11%,12%,15%,14%,13%,15%,16%,13%,9%,13%,11%,6%
Other Income,23,14,25,15,81,22,7,5,5,332,-67,79
  └─ Exceptional items,-0,0,-3,-2,72,18,0,0,-0,324,-92,-30
  └─ Other income normal,24,14,28,17,9,4,7,5,5,9,25,108
Interest,41,37,30,25,19,16,20,23,44,39,51,165
Depreciation,42,48,49,58,66,74,87,89,114,141,166,347
Profit before tax,72,99,136,123,203,180,190,171,60,471,99,157
Tax %,24%,29%,25%,31%,33%,20%,26%,24%,25%,24%,39%,74%
Net Profit,54,70,101,85,135,145,141,130,45,357,60,41
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-4,-18
  └─ Exceptional items AT,-0,0,-2,-1,55,14,0,0,-0,246,-16,10
  └─ Profit excl Excep,55,70,103,86,80,131,141,130,45,112,76,31
  └─ Profit for PE,55,70,103,86,80,131,141,130,45,112,70,17
  └─ Profit for EPS,54,70,101,85,135,145,141,130,45,357,56,22
  └─ Profit Growth %,52%,28%,48%,-17%,-7%,64%,8%,-8%,-65%,149%,-37%,-76%
EPS in Rs,7.86,10.10,14.64,12.24,19.52,20.88,20.38,18.77,6.47,51.63,7.10,2.84
Dividend Payout %,22%,30%,24%,29%,31%,30%,29%,27%,23%,9%,63%,176%
