Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,207,310,223,233,171,225,168,1,0,0,-6,833
  └─ Sales Growth %,-25%,50%,-28%,4%,-27%,32%,-25%,-99%,-91%,-82%,-29100%,-14469%
Expenses,163,225,193,182,173,281,163,95,11,5,2,557
  └─ Material Cost %,12.35%,3.51%,3.25%,6.23%,18.74%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%
    └─ Raw material cost,2.22,14.95,3.11,14.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
    └─ Change in inventory,23.38,-4.07,4.15,0.31,32.02,0.00,0.07,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,15.42%,17.76%,67.28%,36.83%,37.31%,58.99%,60.85%,5629.92%,2609.09%,1600.00%,0.00%,0.00%
  └─ Employee Cost %,15.67%,7.17%,10.85%,17.96%,28.24%,29.75%,25.39%,425.98%,3363.64%,14050.00%,45.46%,24.62%
  └─ Other Cost %,34.97%,44.12%,4.86%,17.17%,16.92%,35.89%,10.50%,1392.91%,4436.36%,7300.00%,100.55%,42.20%
Operating Profit,45,85,31,51,-2,-56,5,-93,-11,-5,-8,277
OPM %,22%,27%,14%,22%,-1%,-25%,3%,-7349%,-10309%,-22850%,-46%,33%
Other Income,0,2,20,32,179,-49,74,20,185,3,1,-17
  └─ Exceptional items,-1,-0,0,25,130,-149,23,-1,-1,-0,0,-65
  └─ Other income normal,1,3,20,7,49,100,50,21,186,3,1,47
Interest,13,45,36,43,42,130,125,57,87,19,60,43
Depreciation,17,36,27,28,26,32,29,2,1,0,0,37
Profit before tax,15,6,-13,12,108,-267,-75,-132,85,-22,-68,179
Tax %,-21%,-18%,1%,37%,28%,10%,17%,11%,-12%,0%,0%,-93%
Net Profit,18,7,-13,8,78,-293,-88,-146,95,-22,-68,346
  └─ Minority share,-0,0,-8,-4,-5,-2,-7,0,0,0,0,-72
  └─ Exceptional items AT,-0,-0,0,19,98,-135,23,-1,-1,-0,0,-63
  └─ Profit excl Excep,18,8,-13,-11,-20,-159,-111,-145,96,-21,-68,409
  └─ Profit for PE,18,8,-21,-5,-19,-161,-118,-145,96,-21,-68,324
  └─ Profit for EPS,18,7,-21,3,73,-296,-94,-146,95,-22,-68,274
  └─ Profit Growth %,-61%,-58%,-378%,78%,-307%,-742%,27%,-23%,166%,-122%,-221%,575%
EPS in Rs,3.50,1.40,-4.15,0.63,8.21,-33.09,-10.58,-16.32,9.45,-2.15,-6.79,1.18
Dividend Payout %,0%,0%,0%,159%,0%,0%,0%,0%,0%,0%,0%,0%
