Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,484,431,466,480,350,276,250,462,957,1483,2060,2512
  └─ Sales Growth %,0.19%,-10.89%,8.02%,3.04%,-27.20%,-20.99%,-9.61%,85.00%,107.19%,55.00%,38.88%,21.92%
Expenses,233,295,325,370,274,224,214,386,760,1149,1568,1856
  └─ Material Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,70%
    └─ Raw material cost,0,0,0,0,0,0,0,0,0,0,0,1755
  └─ Manufacturing Cost %,38%,59%,60%,65%,69%,68%,74%,77%,75%,73%,72%,0%
  └─ Employee Cost %,3%,4%,4%,4%,4%,4%,5%,3%,2%,1%,1%,1%
  └─ Other Cost %,7%,6%,6%,8%,5%,9%,6%,4%,3%,3%,3%,3%
Operating Profit,251,137,141,110,75,52,35,76,197,334,492,656
OPM %,52%,32%,30%,23%,22%,19%,14%,16%,21%,23%,24%,26%
Other Income,8,24,29,49,15,10,20,39,48,37,40,67
  └─ Exceptional items,2,-21,0,0,0,0,0,0,0,0,0,0
  └─ Other income normal,6,45,29,49,15,10,20,39,48,37,40,67
Interest,55,46,54,55,28,15,31,27,32,35,11,12
Depreciation,28,27,27,26,22,18,17,17,17,18,30,49
Profit before tax,175,87,88,79,40,29,8,72,197,319,491,662
Tax %,19%,27%,24%,23%,27%,42%,97%,32%,27%,17%,14%,16%
Net Profit,142,70,76,66,40,24,9,53,149,271,426,557
  └─ Profit from Associates,0,6,9,6,11,8,8,5,5,6,5,3
  └─ Minority share,0,-0,1,2,3,2,2,2,4,-10,-1,-2
  └─ Exceptional items AT,2,-14,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,141,84,76,66,40,24,9,53,149,271,426,557
  └─ Profit for PE,141,84,77,68,43,27,11,55,153,261,426,555
  └─ Profit for EPS,142,69,77,68,43,27,11,55,153,261,426,555
  └─ Profit Growth %,40%,-41%,-8%,-12%,-37%,-37%,-60%,415%,179%,70%,63%,30%
EPS in Rs,4.82,2.35,2.61,2.29,1.45,0.91,0.36,1.86,4.73,7.63,12.40,15.42
Dividend Payout %,5%,10%,9%,10%,17%,9%,28%,6%,11%,10%,6%,6%
