Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1061,1222,1399,1707,1998,2003,2396,3580,4045,3163,4320,5268
  └─ Sales Growth %,34.25%,15.20%,14.49%,21.97%,17.05%,0.27%,19.60%,49.43%,13.00%,-21.81%,36.57%,21.94%
Expenses,878,941,1075,1343,1621,1653,1945,2884,3386,2860,3705,4191
  └─ Material Cost %,67%,64%,64%,67%,69%,69%,68%,70%,71%,74%,70%,64%
    └─ Raw material cost,719,810,903,1335,1332,1384,1679,2678,3168,2283,3088,3475
    └─ Change in inventory,-9,-25,-5,-192,55,4,-43,-178,-307,60,-59,-98
  └─ Manufacturing Cost %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,1%,1%,1%,1%,1%
  └─ Other Cost %,14%,11%,11%,10%,10%,11%,11%,9%,12%,15%,14%,14%
Operating Profit,183,281,324,364,376,350,450,696,659,303,615,1076
OPM %,17%,23%,23%,21%,19%,17%,19%,19%,16%,10%,14%,20%
Other Income,25,23,14,9,-22,-12,46,29,40,60,60,106
  └─ Exceptional items,11,-2,-2,-8,-41,-47,7,1,16,0,7,0
  └─ Other income normal,15,25,16,17,19,36,39,27,24,60,53,106
Interest,9,8,9,15,20,16,16,15,20,24,21,2
Depreciation,23,35,56,70,99,137,170,245,248,267,275,325
Profit before tax,175,261,272,287,235,185,309,464,431,72,378,856
Tax %,30%,33%,30%,34%,25%,11%,26%,25%,21%,56%,20%,20%
Net Profit,123,175,190,191,176,165,229,349,342,32,304,681
  └─ Minority share,0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,7,-1,-1,-5,-31,-36,5,1,13,0,5,0
  └─ Profit excl Excep,116,177,192,196,207,201,224,348,329,32,299,681
  └─ Profit for PE,116,177,192,196,207,201,224,348,329,32,299,681
  └─ Profit for EPS,123,175,190,191,176,165,229,349,342,32,304,681
  └─ Profit Growth %,10%,53%,9%,2%,6%,-3%,12%,55%,-5%,-90%,840%,128%
EPS in Rs,13.63,19.41,21.11,21.14,19.55,18.25,25.40,38.71,37.90,3.53,33.74,75.47
Dividend Payout %,18%,21%,19%,19%,20%,22%,20%,16%,16%,85%,27%,20%
