Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,222,276,241,294,228,252,253,354,246,243,622,657
  └─ Sales Growth %,25.73%,24.49%,-12.63%,22.03%,-22.69%,10.79%,0.13%,40.27%,-30.64%,-1.19%,156.06%,5.70%
Expenses,214,253,217,261,202,216,202,273,184,159,525,506
  └─ Material Cost %,66%,67%,61%,63%,48%,49%,46%,48%,49%,33%,61%,54%
    └─ Raw material cost,142,193,153,200,91,146,105,246,75,141,297,442
    └─ Change in inventory,4,-8,-6,-13,18,-22,10,-76,46,-60,83,-89
  └─ Manufacturing Cost %,12%,11%,12%,11%,18%,16%,16%,16%,11%,14%,13%,0%
  └─ Employee Cost %,8%,8%,9%,8%,11%,10%,10%,8%,6%,8%,4%,5%
  └─ Other Cost %,11%,7%,8%,7%,12%,11%,8%,5%,8%,10%,7%,18%
Operating Profit,8,23,24,34,25,36,51,81,62,84,97,151
OPM %,3%,8%,10%,11%,11%,14%,20%,23%,25%,35%,16%,23%
Other Income,24,32,36,27,27,4,23,5,2,79,47,34
  └─ Exceptional items,3.49,11.36,1.28,0.82,19.59,-8.64,6.83,-12.31,-16.64,46.32,26.56,-1.91
  └─ Other income normal,20.88,20.41,34.62,26.52,6.97,12.95,15.93,17.31,18.62,32.27,20.38,36.08
Interest,13,12,10,10,15,17,18,23,30,51,57,61
Depreciation,17,17,19,23,26,30,28,28,26,42,43,49
Profit before tax,2,26,31,27,10,-7,28,36,8,70,44,76
Tax %,117%,36%,30%,42%,35%,45%,5%,9%,18%,10%,68%,24%
Net Profit,-0,17,22,16,7,-10,26,32,6,63,14,58
  └─ Minority share,0,0,0,0,0,0,0,-0,-1,-1,-1,-2
  └─ Exceptional items AT,0,2,1,0,15,-13,6,3,4,33,9,-1
  └─ Profit excl Excep,-1,15,21,15,-8,3,20,29,2,30,5,59
  └─ Profit for PE,-1,15,21,15,-8,3,20,29,2,29,5,57
  └─ Profit for EPS,-0,17,22,16,7,-10,26,32,6,62,13,55
  └─ Profit Growth %,-107%,2155%,42%,-25%,-152%,132%,667%,48%,-94%,1669%,-83%,1047%
EPS in Rs,-0.25,10.89,14.23,10.45,4.49,-6.71,17.20,21.37,3.65,40.88,8.31,36.39
Dividend Payout %,-665%,24%,19%,25%,37%,-30%,17%,14%,33%,10%,36%,10%
