Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1434,1179,1537,2051,1880,1449,1329,2732,3498,2463,2851,2653
  └─ Sales Growth %,11.53%,-17.78%,30.37%,33.47%,-8.35%,-22.90%,-8.29%,105.58%,28.03%,-29.59%,15.75%,-6.93%
Expenses,909,890,1119,1583,1324,1323,1335,2011,2161,1853,2213,2210
  └─ Material Cost %,-0%,0%,-2%,-0%,-0%,0%,-0%,0%,-0%,0%,0%,-0%
    └─ Change in inventory,-1.78,3.85,-27.50,-2.96,-6.32,1.61,-2.25,6.06,-10.29,2.50,13.04,-5.58
  └─ Manufacturing Cost %,42%,43%,59%,50%,55%,69%,77%,47%,6%,8%,6%,0%
  └─ Employee Cost %,7%,9%,7%,9%,7%,10%,10%,5%,5%,6%,5%,7%
  └─ Other Cost %,14%,23%,9%,19%,9%,12%,13%,22%,51%,61%,66%,76%
Operating Profit,525,289,418,468,556,126,-6,721,1337,609,637,443
OPM %,37%,24%,27%,23%,30%,9%,-0%,26%,38%,25%,22%,17%
Other Income,253,156,181,121,-70,173,-241,158,396,271,355,947
  └─ Exceptional items,109,1,1,0,-214,0,-396,0,0,1,8,523
  └─ Other income normal,144,155,181,121,144,172,156,158,396,271,347,424
Interest,2,1,1,2,2,2,2,3,2,3,2,7
Depreciation,138,131,151,119,96,92,94,98,81,80,95,115
Profit before tax,637,313,447,469,388,205,-343,778,1649,798,895,1268
Tax %,21%,30%,27%,26%,43%,28%,-90%,43%,27%,25%,23%,25%
Net Profit,501,219,325,347,220,146,-36,446,1204,597,686,957
  └─ Exceptional items AT,72,0,0,0,-109,0,-419,0,0,0,6,394
  └─ Profit excl Excep,428,219,325,347,329,146,383,446,1204,597,680,562
  └─ Profit for PE,428,219,325,347,329,146,383,446,1204,597,680,562
  └─ Profit for EPS,501,219,325,347,220,146,-36,446,1204,597,686,957
  └─ Profit Growth %,-2%,-49%,48%,7%,-5%,-56%,162%,16%,170%,-50%,14%,-17%
EPS in Rs,15.75,6.89,10.22,10.90,6.91,4.61,-1.12,14.02,37.88,18.78,21.57,30.08
Dividend Payout %,19%,44%,29%,32%,29%,43%,-18%,31%,30%,51%,47%,32%
