Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,797,893,767,913,1000,1134,1376,1491,1852,2177,2623,2951
  └─ Sales Growth %,26.46%,12.13%,-14.12%,18.97%,9.57%,13.41%,21.33%,8.33%,24.23%,17.56%,20.46%,12.51%
Expenses,612,757,722,834,868,942,1037,1232,1513,1719,2094,2350
  └─ Material Cost %,55.91%,57.06%,59.80%,57.32%,49.80%,50.06%,43.24%,48.08%,49.75%,47.68%,43.61%,43.28%
    └─ Raw material cost,447,505,507,503,518,515,731,704,928,1112,1328,1414
    └─ Change in inventory,-1,5,-48,21,-20,53,-136,13,-6,-74,-184,-136
  └─ Manufacturing Cost %,4.75%,5.73%,6.07%,5.92%,6.33%,4.07%,3.67%,2.10%,2.33%,5.71%,6.87%,0.00%
  └─ Employee Cost %,9.11%,13.70%,19.51%,16.19%,15.91%,14.85%,14.34%,14.78%,12.92%,13.49%,13.36%,14.26%
  └─ Other Cost %,7.03%,8.25%,8.78%,11.98%,14.75%,14.07%,14.08%,17.68%,16.66%,12.07%,16.01%,22.09%
Operating Profit,185,136,45,78,132,192,340,259,340,459,529,601
OPM %,23%,15%,6%,9%,13%,17%,25%,17%,18%,21%,20%,20%
Other Income,3,9,7,8,5,0,7,42,59,50,70,83
  └─ Exceptional items,-0,0,0,-0,0,0,0,0,-0,0,1,0
  └─ Other income normal,3,9,7,8,5,0,7,42,59,50,70,83
Interest,16,10,7,10,10,9,8,8,9,11,12,24
Depreciation,16,28,30,27,23,27,36,45,52,74,83,99
Profit before tax,156,107,15,50,104,157,302,248,338,424,504,561
Tax %,28%,23%,24%,28%,23%,23%,21%,25%,21%,26%,24%,25%
Net Profit,112,83,11,36,80,121,239,187,265,315,383,420
  └─ Minority share,-3,-4,-2,-3,-4,0,-3,-2,1,-1,-2,-2
  └─ Exceptional items AT,-0,0,0,-0,0,0,0,0,-0,0,0,0
  └─ Profit excl Excep,112,83,11,36,80,121,239,187,266,315,382,420
  └─ Profit for PE,109,78,9,33,76,121,236,185,267,314,380,418
  └─ Profit for EPS,109,79,9,33,76,121,236,185,266,314,381,418
  └─ Profit Growth %,52%,-28%,-89%,273%,132%,58%,95%,-22%,44%,18%,21%,10%
EPS in Rs,2.67,1.92,0.22,0.80,1.87,2.95,5.76,4.51,5.88,6.92,8.40,9.22
Dividend Payout %,4%,21%,23%,6%,3%,3%,4%,6%,9%,9%,10%,0%
