Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,7243,9221,11628,14952,17020,13219,9998,8988,8719,8579,8676,8166
  └─ Sales Growth %,22.98%,27.31%,26.10%,28.58%,13.83%,-22.33%,-24.36%,-10.10%,-2.99%,-1.61%,1.13%,-5.87%
Interest,3944,4971,6411,8010,9726,8512,6939,6242,5636,5307,4791,5618
Expenses,816,1105,1485,2033,1654,2040,1429,1119,1400,1582,6179,4769
  └─ Manufacturing Cost %,0%,0%,0%,0%,0%,1%,1%,0%,0%,0%,0%,0%
  └─ Employee Cost %,4%,4%,4%,4%,5%,5%,3%,5%,6%,7%,9%,8%
  └─ Other Cost %,7%,7%,8%,9%,5%,10%,11%,7%,10%,11%,62%,50%
Financing Profit,2482,3145,3733,4909,5640,2667,1630,1628,1683,1690,-2295,-2221
Financing Margin %,34%,34%,32%,33%,33%,20%,16%,18%,19%,20%,-26%,-27%
Other Income,9,4,62,6,6,2,29,6,8,41,2,-6475
  └─ Exceptional items,-0,-0,-0,-1,-1,-2,-3,-0,4,-5,-5,-6499
  └─ Other income normal,9,4,62,7,7,4,32,6,4,46,8,24
Depreciation,19,20,23,37,43,108,97,77,86,85,83,88
Profit before tax,2473,3129,3772,4878,5604,2561,1562,1556,1606,1646,-2376,-8784
Tax %,23%,25%,23%,21%,28%,15%,23%,24%,30%,26%,-24%,-19%
Net Profit,1901,2345,2906,3895,4091,2200,1202,1178,1130,1214,-1807,-7145
  └─ Profit from Associates,0,-8,-2,22,33,34,0,0,0,0,0,0
  └─ Minority share,-0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-0,-0,-0,-1,-1,-2,-3,-0,3,-4,-5,-6495
  └─ Profit excl Excep,1902,2345,2906,3896,4091,2202,1204,1178,1127,1219,-1802,-649
  └─ Profit for PE,1901,2345,2906,3896,4091,2202,1204,1178,1127,1219,-1802,-649
  └─ Profit for EPS,1901,2345,2906,3895,4091,2200,1202,1178,1130,1214,-1807,-7145
  └─ Profit Growth %,22%,23%,24%,34%,5%,-46%,-45%,-2%,-4%,8%,-248%,64%
EPS in Rs,35.65,37.11,45.71,60.88,63.80,34.30,17.33,16.76,15.97,16.44,-21.82,-61.66
Dividend Payout %,50%,81%,39%,45%,42%,59%,33%,0%,5%,9%,-9%,0%
