Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1335,1300,1155,1018,601,215,265,98,82,95,86,148
  └─ Sales Growth %,-6%,-3%,-11%,-12%,-41%,-64%,24%,-63%,-16%,15%,-9%,71%
Expenses,1332,1183,1214,996,787,215,239,101,71,80,82,154
  └─ Material Cost %,84%,75%,86%,80%,109%,67%,70%,66%,38%,37%,39%,75%
    └─ Raw material cost,1105,949,1028,780,655,144,187,64,32,36,32,111
    └─ Change in inventory,17,29,-33,38,0,-1,0,1,-1,-1,2,-0
  └─ Manufacturing Cost %,5%,5%,5%,6%,6%,14%,6%,15%,28%,29%,34%,0%
  └─ Employee Cost %,2%,3%,3%,4%,4%,9%,7%,6%,7%,7%,10%,8%
  └─ Other Cost %,9%,8%,11%,8%,12%,10%,7%,15%,14%,11%,13%,21%
Operating Profit,3,118,-59,22,-186,-1,27,-2,11,15,4,-7
OPM %,0%,9%,-5%,2%,-31%,-0%,10%,-2%,14%,16%,5%,-5%
Other Income,4,-21,3,3,-84,-157,13,5,8,1,389,107
  └─ Exceptional items,0,-25,0,0,-86,-158,9,0,7,-0,387,96
  └─ Other income normal,4,4,2,3,2,1,4,5,2,1,2,11
Interest,105,104,98,88,27,7,5,1,18,18,17,6
Depreciation,20,15,20,17,15,12,10,8,7,6,6,6
Profit before tax,-119,-22,-174,-80,-312,-177,25,-6,-5,-9,371,89
Tax %,-21%,7%,-41%,1%,34%,4%,2%,14%,-15%,-49%,2%,9%
Net Profit,-94,-24,-102,-80,-417,-184,24,-6,-4,-5,365,81
  └─ Exceptional items AT,0,-22,0,0,-57,-158,8,0,7,-0,381,88
  └─ Profit excl Excep,-94,-2,-103,-80,-361,-26,16,-6,-11,-4,-17,-7
  └─ Profit for PE,-94,-2,-103,-80,-361,-26,16,-6,-11,-4,-17,-7
  └─ Profit for EPS,-94,-24,-102,-80,-417,-184,24,-6,-4,-5,365,81
  └─ Profit Growth %,-370%,98%,-5795%,22%,-348%,93%,161%,-140%,-72%,59%,-271%,59%
EPS in Rs,-26.79,-6.79,-29.03,-22.80,-112.59,-49.56,6.54,-1.70,-1.12,-1.23,98.39,21.76
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
